PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000662877.1.wgt.RDat	ENST00000662877.1	12	4804530	4830747	0.0779	rs2109425	-2.9010	rs7313171	 8.56e-03	 -4.31	-0.06796	51	22	enet	0.032	1.1e-06	 1.08871	2.76e-01
NA	/data/songy4/tes/output/weights_case//ENST00000662540.1.wgt.RDat	ENST00000662540.1	12	126752082	126772238	0.0533	rs11058389	-2.6735	rs1706504	 2.39e-04	  2.93	 0.30928	24	18	enet	0.0049	0.035	-0.86077	3.89e-01
NA	/data/songy4/tes/output/weights_case//ENST00000655500.1.wgt.RDat	ENST00000655500.1	12	29277955	29283251	0.0291	rs10771544	-2.7290	rs7302742	-1.42e-03	  2.89	 1.05102	21	 3	lasso	-0.00051	0.42	 1.18203	2.37e-01
NA	/data/songy4/tes/output/weights_case//ENST00000320267.13.wgt.RDat	ENST00000320267.13	12	25108420	25195160	0.0277	rs12423443	-3.3750	rs10842513	 3.51e-02	  5.13	-0.75882	26	 1	top1	0.035	3.3e-07	-0.75882	4.48e-01
NA	/data/songy4/tes/output/weights_case//ENST00000641844.2.wgt.RDat	ENST00000641844.2	12	31112236	31201235	0.1612	rs10843843	 2.4330	rs1529912	 1.67e-01	 11.08	 1.82667	32	 1	top1	0.17	4.9e-30	 1.82667	6.77e-02
NA	/data/songy4/tes/output/weights_case//ENST00000654558.1.wgt.RDat	ENST00000654558.1	12	126741419	126745332	0.0363	rs11058389	-2.6735	rs6489042	-1.23e-03	  2.63	-0.61404	23	15	enet	0.0057	0.025	-0.77361	4.39e-01
NA	/data/songy4/tes/output/weights_case//ENST00000665986.1.wgt.RDat	ENST00000665986.1	12	126744861	126772259	0.0500	rs11058389	-2.6735	rs1706504	 9.52e-05	  2.94	 0.30928	24	19	enet	0.0046	0.039	-0.91640	3.59e-01
NA	/data/songy4/tes/output/weights_case//ENST00000449771.7.wgt.RDat	ENST00000449771.7	12	47734363	47758880	0.0680	rs1548518	-2.4040	rs1548518	 1.37e-02	 -4.32	-2.40404	21	16	enet	0.046	5.3e-09	 1.04451	2.96e-01
NA	/data/songy4/tes/output/weights_case//ENST00000449959.6.wgt.RDat	ENST00000449959.6	12	9971505	9995694	0.2446	rs16916471	 1.5185	rs10772223	 8.33e-02	  7.81	-1.08247	11	10	enet	0.17	2.1e-30	-2.03649	4.17e-02
NA	/data/songy4/tes/output/weights_case//ENST00000298527.10.wgt.RDat	ENST00000298527.10	12	9993061	9999280	0.2359	rs16916471	 1.5185	rs10772223	 9.56e-02	  8.39	-1.08247	11	 9	enet	0.16	1.4e-29	-1.99393	4.62e-02
NA	/data/songy4/tes/output/weights_case//ENST00000331817.6.wgt.RDat	ENST00000331817.6	12	52233243	52248921	0.0469	rs2859593	 2.4141	rs7966983	-1.11e-03	 -2.98	 0.28022	31	15	enet	0.0054	0.028	-1.12804	2.59e-01
NA	/data/songy4/tes/output/weights_case//ENST00000392909.7.wgt.RDat	ENST00000392909.7	12	102120204	102151823	0.0224	rs11111098	-1.8444	rs2619139	-5.64e-04	 -2.83	-1.11475	10	 4	enet	0.011	0.0032	-0.56108	5.75e-01
NA	/data/songy4/tes/output/weights_case//ENST00000392876.8.wgt.RDat	ENST00000392876.8	12	103772310	103841234	0.0770	rs1965076	-1.5300	rs3751198	 3.90e-02	 -5.41	-0.07843	28	 7	enet	0.065	3.4e-12	 0.47039	6.38e-01
NA	/data/songy4/tes/output/weights_case//ENST00000441406.6.wgt.RDat	ENST00000441406.6	12	118034121	118062174	0.0496	rs7977174	-2.8020	rs4128858	 3.53e-02	 -5.15	-0.37195	54	 2	lasso	0.036	2.2e-07	 0.75177	4.52e-01
NA	/data/songy4/tes/output/weights_case//ENST00000461620.1.wgt.RDat	ENST00000461620.1	12	47778355	47779193	0.0357	rs1548518	-2.4040	rs7963939	-1.40e-03	  2.77	 0.15758	23	 5	enet	0.0072	0.014	 1.93094	5.35e-02
NA	/data/songy4/tes/output/weights_case//ENST00000319685.12.wgt.RDat	ENST00000319685.12	12	29505982	29641238	0.1332	rs10771544	-2.7290	rs302373	 1.03e-01	  8.62	-2.00862	24	 9	enet	0.11	5.9e-19	-0.64565	5.19e-01
NA	/data/songy4/tes/output/weights_case//ENST00000479866.5.wgt.RDat	ENST00000479866.5	12	47737256	47758838	0.0347	rs1548518	-2.4040	rs1548518	 1.98e-02	 -4.28	-2.40404	21	 1	top1	0.02	0.00011	 2.40404	1.62e-02
NA	/data/songy4/tes/output/weights_case//ENST00000332441.7.wgt.RDat	ENST00000332441.7	12	132090651	132126340	0.0923	rs12307678	 2.1504	rs12320530	 5.26e-02	 -6.35	-0.38182	23	 3	lasso	0.054	2.7e-10	 0.66602	5.05e-01
NA	/data/songy4/tes/output/weights_case//ENST00000428126.6.wgt.RDat	ENST00000428126.6	12	9990950	10013424	0.2154	rs16916471	 1.5185	rs10772223	 7.85e-02	  7.59	-1.08247	11	 9	enet	0.15	3.3e-26	-2.00701	4.47e-02
NA	/data/songy4/tes/output/weights_case//ENST00000390677.2.wgt.RDat	ENST00000390677.2	12	10907926	10909562	0.0252	rs2588343	 1.5515	rs10772408	 2.82e-03	  3.32	 1.24211	12	 1	top1	0.0028	0.084	 1.24211	2.14e-01
NA	/data/songy4/tes/output/weights_case//ENST00000334414.10.wgt.RDat	ENST00000334414.10	12	70515866	70637440	0.0813	rs1630148	 1.8351	rs429295	 3.98e-02	  5.61	-0.94286	27	19	enet	0.052	5.4e-10	 0.59741	5.50e-01
NA	/data/songy4/tes/output/weights_case//ENST00000664160.1.wgt.RDat	ENST00000664160.1	12	49131606	49148464	0.0264	rs7296288	-3.9072	rs7296288	 6.43e-03	 -4.08	-3.90722	16	 2	lasso	0.012	0.0018	 3.47463	5.12e-04
NA	/data/songy4/tes/output/weights_case//ENST00000333012.5.wgt.RDat	ENST00000333012.5	12	57772678	57782541	0.0429	rs12582311	-1.8051	rs12582311	 2.83e-02	 -4.69	-1.80508	 9	 3	lasso	0.03	2.2e-06	 1.81187	7.00e-02
NA	/data/songy4/tes/output/weights_case//ENST00000293525.5.wgt.RDat	ENST00000293525.5	12	52301865	52309163	0.0414	rs2859593	 2.4141	rs7966983	-1.30e-03	 -3.30	 0.28022	26	 6	enet	0.0048	0.036	-0.80914	4.18e-01
NA	/data/songy4/tes/output/weights_case//ENST00000435753.6.wgt.RDat	ENST00000435753.6	12	31073876	31104791	0.2290	rs10843843	 2.4330	rs35051	 5.18e-02	 -7.69	-1.47107	32	24	enet	0.2	4.8e-36	-0.62471	5.32e-01
NA	/data/songy4/tes/output/weights_case//ENST00000327741.9.wgt.RDat	ENST00000327741.9	12	52285913	52291534	0.0447	rs2859593	 2.4141	rs7966983	-1.29e-03	 -2.79	 0.28022	24	17	enet	0.011	0.003	-1.58320	1.13e-01
