PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000441028.1.wgt.RDat	ENST00000441028.1	9	547317	549531	0.2059	rs12156499	-1.66	rs10815156	 1.61e-01	10.71	-0.7455	28	 6	enet	0.17	7.2e-30	-0.8935	0.3716
NA	/data/songy4/tes/output/weights_case//ENST00000607559.1.wgt.RDat	ENST00000607559.1	9	35684041	35685466	0.0503	rs1571268	-1.45	rs10972552	 3.16e-02	-4.92	-1.0316	 8	 7	enet	0.048	2.1e-09	-0.2273	0.8202
NA	/data/songy4/tes/output/weights_case//ENST00000441073.1.wgt.RDat	ENST00000441073.1	9	19026892	19028129	0.0376	rs7030565	 2.69	rs10963842	 1.06e-02	-3.96	 0.5243	39	14	enet	0.028	4.1e-06	-2.2602	0.0238
NA	/data/songy4/tes/output/weights_case//ENST00000356521.8.wgt.RDat	ENST00000356521.8	9	121038	179058	0.0401	rs12156499	-1.66	rs10813804	 4.86e-03	-3.93	 1.2344	16	 4	lasso	0.021	7.4e-05	-0.8986	0.3689
NA	/data/songy4/tes/output/weights_case//ENST00000319264.4.wgt.RDat	ENST00000319264.4	9	12775020	12823060	0.0396	rs10435758	 3.05	rs2209273	 2.66e-02	-4.85	-0.8971	21	 5	enet	0.028	5.5e-06	 1.1187	0.2633
NA	/data/songy4/tes/output/weights_case//ENST00000658191.1.wgt.RDat	ENST00000658191.1	9	29214322	29229229	0.0300	rs1027346	-1.56	rs321728	 2.29e-03	 2.88	-1.1605	 7	 6	enet	0.0085	0.0083	-1.0792	0.2805
NA	/data/songy4/tes/output/weights_case//ENST00000538669.1.wgt.RDat	ENST00000538669.1	9	71683571	71687428	0.0223	rs10781306	-2.39	rs7019661	 1.74e-02	-3.77	 1.4771	17	 1	top1	0.017	0.00026	-1.4771	0.1396
NA	/data/songy4/tes/output/weights_case//ENST00000340967.3.wgt.RDat	ENST00000340967.3	9	19409009	19452505	0.0291	rs7864646	-2.08	rs2666797	 3.73e-03	-3.26	-1.0090	27	 4	lasso	0.0059	0.023	 1.0878	0.2767
NA	/data/songy4/tes/output/weights_case//ENST00000436084.1.wgt.RDat	ENST00000436084.1	9	82405188	82406239	0.0282	rs6559483	 2.24	rs11138436	 1.69e-02	 3.68	 0.8812	21	 1	top1	0.017	0.00032	 0.8812	0.3782
NA	/data/songy4/tes/output/weights_case//ENST00000429407.1.wgt.RDat	ENST00000429407.1	9	4633027	4633756	0.0539	rs10974436	 3.27	rs301488	 6.17e-02	 6.67	 0.3169	50	 1	top1	0.062	1.4e-11	 0.3169	0.7513
NA	/data/songy4/tes/output/weights_case//ENST00000654838.1.wgt.RDat	ENST00000654838.1	9	34665607	34681981	0.1115	rs1328536	-1.65	rs3808868	 8.59e-02	-7.97	-1.5745	 5	 4	enet	0.09	2.8e-16	 2.1339	0.0328
NA	/data/songy4/tes/output/weights_case//ENST00000654908.1.wgt.RDat	ENST00000654908.1	9	33730345	33734040	0.0180	rs2230122	-1.07	rs855453	 1.15e-02	 3.40	 0.8898	 7	 1	top1	0.011	0.0026	 0.8898	0.3736
NA	/data/songy4/tes/output/weights_case//ENST00000654035.1.wgt.RDat	ENST00000654035.1	9	547156	549967	0.2051	rs12156499	-1.66	rs10815156	 1.35e-01	 9.83	-0.7455	28	 6	enet	0.15	1.9e-26	-0.7785	0.4363
NA	/data/songy4/tes/output/weights_case//ENST00000336654.9.wgt.RDat	ENST00000336654.9	9	87966446	87974589	0.0236	rs10512159	-3.09	rs1992812	 4.44e-03	 3.12	-0.5872	18	 2	lasso	0.0071	0.014	-0.6841	0.4939
NA	/data/songy4/tes/output/weights_case//ENST00000434627.1.wgt.RDat	ENST00000434627.1	9	34665665	34681298	0.0532	rs1328536	-1.65	rs3808868	 4.05e-02	-5.56	-1.5745	 5	 1	top1	0.041	4.2e-08	 1.5745	0.1154
NA	/data/songy4/tes/output/weights_case//ENST00000612045.4.wgt.RDat	ENST00000612045.4	9	121089	179012	0.0340	rs12156499	-1.66	rs10813804	 6.56e-03	-3.95	 1.2344	16	10	enet	0.014	0.001	-0.9156	0.3599
NA	/data/songy4/tes/output/weights_case//ENST00000662822.1.wgt.RDat	ENST00000662822.1	9	547135	549528	0.2001	rs12156499	-1.66	rs10815156	 1.48e-01	10.30	-0.7455	28	 5	enet	0.15	4.2e-27	-0.7836	0.4333
NA	/data/songy4/tes/output/weights_case//ENST00000661177.1.wgt.RDat	ENST00000661177.1	9	82612552	82646584	0.0243	NA	   NA	NA	       NA	   NA	     NA	23	 0	lasso	0.0038	0.054	     NA	    NA
NA	/data/songy4/tes/output/weights_case//ENST00000566968.1.wgt.RDat	ENST00000566968.1	9	33697459	33700986	0.0307	rs2230122	-1.07	rs855453	 9.49e-03	 3.29	 0.8898	 7	 1	top1	0.0095	0.0055	 0.8898	0.3736
NA	/data/songy4/tes/output/weights_case//ENST00000434457.6.wgt.RDat	ENST00000434457.6	9	19230435	19372598	0.0320	rs7030565	 2.69	rs7858859	-1.03e-04	 2.90	 0.4845	35	 1	top1	-1e-04	0.34	 0.4845	0.6280
NA	/data/songy4/tes/output/weights_case//ENST00000427722.2.wgt.RDat	ENST00000427722.2	9	3668165	3691814	0.0354	NA	   NA	NA	       NA	   NA	     NA	 0	 0	enet	0.00044	0.25	     NA	    NA
NA	/data/songy4/tes/output/weights_case//ENST00000333421.6.wgt.RDat	ENST00000333421.6	9	71865152	71910742	0.0229	rs10781306	-2.39	rs7019661	 1.33e-02	-3.44	 1.4771	16	 1	top1	0.013	0.0012	-1.4771	0.1396
NA	/data/songy4/tes/output/weights_case//ENST00000579122.1.wgt.RDat	ENST00000579122.1	9	21967991	21974858	0.0392	rs2811711	 2.31	rs7866410	-9.07e-04	 2.82	-0.5909	26	 3	enet	-0.00059	0.44	-0.7063	0.4800
NA	/data/songy4/tes/output/weights_case//ENST00000607784.1.wgt.RDat	ENST00000607784.1	9	37422746	37434879	0.0262	rs10973360	-2.56	rs1952125	-1.41e-03	 3.15	 0.8763	22	 7	enet	0.0023	0.11	 0.7854	0.4322
NA	/data/songy4/tes/output/weights_case//ENST00000354485.5.wgt.RDat	ENST00000354485.5	9	504703	734129	0.2785	rs10959228	 2.26	rs10815156	 1.52e-01	10.41	-0.7455	43	17	enet	0.2	7.7e-37	-1.3183	0.1874
NA	/data/songy4/tes/output/weights_case//ENST00000429661.1.wgt.RDat	ENST00000429661.1	9	267966	273002	0.0312	rs12156499	-1.66	rs10813804	 2.53e-03	-3.48	 1.2344	20	 2	lasso	0.0057	0.025	-0.9055	0.3652
NA	/data/songy4/tes/output/weights_case//ENST00000329305.6.wgt.RDat	ENST00000329305.6	9	35682014	35689913	0.0583	rs1571268	-1.45	rs10972552	 3.13e-02	-5.01	-1.0316	 8	 8	enet	0.048	2.3e-09	-0.3167	0.7515
NA	/data/songy4/tes/output/weights_case//ENST00000344119.6.wgt.RDat	ENST00000344119.6	9	137434364	137441449	0.0425	rs7020813	 2.65	rs3124952	-6.48e-04	 3.23	-0.0102	50	 2	lasso	-0.00016	0.35	 0.1609	0.8721
