PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000622505.1.wgt.RDat	ENST00000622505.1	13	24933006	24936796	0.1306	rs9511156	 2.30	rs6490945	 1.01e-01	-8.59	-0.9823	30	17	enet	0.12	3e-22	 0.95010	0.3421
NA	/data/songy4/tes/output/weights_case//ENST00000411245.1.wgt.RDat	ENST00000411245.1	13	108301212	108301331	0.0547	rs1952358	-2.18	rs3858807	 1.59e-02	-3.70	 0.5575	50	 1	top1	0.016	0.00046	-0.55752	0.5772
NA	/data/songy4/tes/output/weights_case//ENST00000378037.9.wgt.RDat	ENST00000378037.9	13	52455467	52476628	0.0220	rs9535772	 2.66	rs9568713	 2.25e-04	 3.26	 1.1443	12	 3	enet	0.0034	0.065	 0.06863	0.9453
NA	/data/songy4/tes/output/weights_case//ENST00000378034.7.wgt.RDat	ENST00000378034.7	13	52455439	52465843	0.0229	rs9535772	 2.66	rs9568713	 2.75e-03	 3.34	 1.1443	12	 3	enet	0.0053	0.029	 0.25231	0.8008
NA	/data/songy4/tes/output/weights_case//ENST00000400393.3.wgt.RDat	ENST00000400393.3	13	50711901	50843939	0.0460	rs2812245	-2.18	rs2540521	 8.14e-03	-3.54	-1.4400	22	10	enet	0.022	4e-05	 1.13789	0.2552
NA	/data/songy4/tes/output/weights_case//ENST00000375857.6.wgt.RDat	ENST00000375857.6	13	108793580	109056057	0.1572	rs7339361	 2.48	rs9520845	 1.12e-01	-9.08	-0.3600	50	15	enet	0.13	1.2e-22	 0.21857	0.8270
NA	/data/songy4/tes/output/weights_case//ENST00000379589.4.wgt.RDat	ENST00000379589.4	13	39342892	39603193	0.0214	rs7338567	-2.73	rs11147763	 2.29e-02	-4.35	 0.3396	17	 1	top1	0.023	3.2e-05	-0.33962	0.7341
NA	/data/songy4/tes/output/weights_case//ENST00000596992.5.wgt.RDat	ENST00000596992.5	13	50876686	50910594	0.0315	rs2812245	-2.18	rs2260128	 9.02e-03	-3.92	 0.2371	21	 7	enet	0.018	0.00024	-1.21611	0.2239
NA	/data/songy4/tes/output/weights_case//ENST00000629989.2.wgt.RDat	ENST00000629989.2	13	50879572	50910561	0.0486	rs2812245	-2.18	rs2260128	 2.78e-02	-4.81	 0.2371	21	 1	top1	0.028	5.1e-06	-0.23711	0.8126
NA	/data/songy4/tes/output/weights_case//ENST00000413510.3.wgt.RDat	ENST00000413510.3	13	50807856	50849905	0.2544	rs2812245	-2.18	rs2260128	 9.17e-02	-8.34	 0.2371	21	16	enet	0.17	2.9e-30	-0.38477	0.7004
NA	/data/songy4/tes/output/weights_case//ENST00000651397.1.wgt.RDat	ENST00000651397.1	13	50519364	50843613	0.0794	rs2812245	-2.18	rs1149830	 1.42e-02	 5.18	-0.6442	22	11	enet	0.046	4.9e-09	-0.32809	0.7428
NA	/data/songy4/tes/output/weights_case//ENST00000418097.7.wgt.RDat	ENST00000418097.7	13	51934693	52011411	0.0295	rs9535772	 2.66	rs1077728	-1.24e-03	-3.38	 0.0924	35	 4	enet	0.0015	0.15	 0.27707	0.7817
NA	/data/songy4/tes/output/weights_case//ENST00000651265.1.wgt.RDat	ENST00000651265.1	13	50695648	50843225	0.0794	rs2812245	-2.18	rs9535473	 1.77e-02	 5.10	-0.0206	22	 7	enet	0.051	7.5e-10	-0.67262	0.5012
