PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000556329.6.wgt.RDat	ENST00000556329.6	14	21020784	21025094	0.0537	NA	   NA	NA	       NA	    NA	     NA	 0	 0	enet	0.0044	0.044	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000555865.5.wgt.RDat	ENST00000555865.5	14	100476474	100530007	0.0239	rs2757526	-2.96	rs7157731	 3.22e-03	  2.97	-0.7857	10	 3	enet	0.0061	0.021	-0.87862	3.80e-01
NA	/data/songy4/tes/output/weights_case//ENST00000556154.5.wgt.RDat	ENST00000556154.5	14	91870043	91947074	0.1103	rs8004687	 2.06	rs2498852	 6.70e-02	  6.97	 1.2660	23	 7	enet	0.088	4.3e-16	 0.14124	8.88e-01
NA	/data/songy4/tes/output/weights_case//ENST00000555937.1.wgt.RDat	ENST00000555937.1	14	61734138	61776260	0.0168	rs17805820	-2.80	rs17805820	 3.35e-03	 -3.26	-2.7953	11	 2	enet	0.0071	0.015	 0.61136	5.41e-01
NA	/data/songy4/tes/output/weights_case//ENST00000637716.1.wgt.RDat	ENST00000637716.1	14	100537149	100577952	0.0601	rs2757526	-2.96	rs7152089	 5.26e-02	 -6.27	-1.1961	10	 2	lasso	0.056	1.2e-10	 0.95791	3.38e-01
NA	/data/songy4/tes/output/weights_case//ENST00000555972.2.wgt.RDat	ENST00000555972.2	14	73522878	73530610	0.0867	rs8005548	 2.28	rs10220356	 6.27e-02	 -7.07	-1.8878	25	 1	top1	0.063	9.3e-12	 1.88776	5.91e-02
NA	/data/songy4/tes/output/weights_case//ENST00000555993.6.wgt.RDat	ENST00000555993.6	14	70729651	70809534	0.0403	rs8016522	-1.65	rs7144786	 2.92e-02	  4.84	 0.8000	22	 1	top1	0.029	3e-06	 0.80000	4.24e-01
NA	/data/songy4/tes/output/weights_case//ENST00000555992.1.wgt.RDat	ENST00000555992.1	14	72958715	72959375	0.0498	rs8005548	 2.28	rs3742832	 1.41e-02	  4.93	 0.3784	34	11	enet	0.018	0.00018	-0.37958	7.04e-01
NA	/data/songy4/tes/output/weights_case//ENST00000555964.5.wgt.RDat	ENST00000555964.5	14	103707103	103715484	0.0239	rs10138062	 3.25	rs3759579	 4.47e-03	  3.84	 1.7476	11	 3	lasso	0.009	0.0068	 1.29581	1.95e-01
NA	/data/songy4/tes/output/weights_case//ENST00000555949.2.wgt.RDat	ENST00000555949.2	14	100298019	100306532	0.1200	rs2757526	-2.96	rs3825555	 9.71e-02	  8.40	 1.6964	11	 4	lasso	0.13	2.6e-23	 0.73379	4.63e-01
NA	/data/songy4/tes/output/weights_case//ENST00000659330.1.wgt.RDat	ENST00000659330.1	14	88036880	88097053	0.0210	rs979812	-6.56	rs979812	 2.13e-02	  4.15	-6.5591	 7	 1	top1	0.021	6e-05	-6.55914	5.41e-11
NA	/data/songy4/tes/output/weights_case//ENST00000556188.5.wgt.RDat	ENST00000556188.5	14	100538888	100569558	0.1087	rs2757526	-2.96	rs7152089	 8.62e-02	 -7.94	-1.1961	10	 4	enet	0.1	2e-18	 0.64129	5.21e-01
NA	/data/songy4/tes/output/weights_case//ENST00000556201.1.wgt.RDat	ENST00000556201.1	14	100304915	100305809	0.1111	rs2757526	-2.96	rs3825555	 7.63e-02	  7.69	 1.6964	11	 5	enet	0.11	9.4e-20	 0.11522	9.08e-01
NA	/data/songy4/tes/output/weights_case//ENST00000555888.1.wgt.RDat	ENST00000555888.1	14	100298645	100299529	0.1187	rs2757526	-2.96	rs3825555	 8.82e-02	  8.09	 1.6964	11	 6	enet	0.12	4.6e-22	-0.11563	9.08e-01
NA	/data/songy4/tes/output/weights_case//ENST00000637646.1.wgt.RDat	ENST00000637646.1	14	100537147	100568141	0.0889	rs2757526	-2.96	rs7152089	 6.98e-02	 -7.17	-1.1961	10	 2	lasso	0.084	2.9e-15	 0.73903	4.60e-01
NA	/data/songy4/tes/output/weights_case//ENST00000556194.2.wgt.RDat	ENST00000556194.2	14	73787360	73803300	0.1099	rs10220356	-1.89	rs12717560	 7.56e-02	  7.55	-0.5575	11	 4	enet	0.1	1.2e-18	-1.04858	2.94e-01
NA	/data/songy4/tes/output/weights_case//ENST00000555835.3.wgt.RDat	ENST00000555835.3	14	20684560	20701216	0.0863	rs1760945	 3.32	rs944438	 5.61e-02	 -6.60	-0.7603	39	 1	top1	0.056	1.2e-10	 0.76033	4.47e-01
NA	/data/songy4/tes/output/weights_case//ENST00000556124.3.wgt.RDat	ENST00000556124.3	14	20447063	20449557	0.0292	rs1760945	 3.32	rs1760931	-1.31e-03	  2.56	 1.0459	19	 4	lasso	-0.00097	0.57	 0.89588	3.70e-01
