PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000475343.6.wgt.RDat	ENST00000475343.6	19	38335849	38346603	0.0195	rs705503	 0.828	rs3786873	 9.75e-03	  3.18	-0.75591	 6	 1	top1	0.0098	0.005	-0.755906	0.449706
NA	/data/songy4/tes/output/weights_case//ENST00000264828.4.wgt.RDat	ENST00000264828.4	19	9959561	10010504	0.0726	rs34561079	-2.663	rs889121	 5.68e-02	  6.60	-1.59794	15	 6	enet	0.07	5.3e-13	-0.669441	0.503214
NA	/data/songy4/tes/output/weights_case//ENST00000476013.2.wgt.RDat	ENST00000476013.2	19	54164539	54171949	0.0637	rs2617693	 2.140	rs35034412	 4.00e-02	 -5.53	 0.12791	33	10	enet	0.044	1.1e-08	-0.513656	0.607493
NA	/data/songy4/tes/output/weights_case//ENST00000358491.9.wgt.RDat	ENST00000358491.9	19	21505602	21540668	0.0451	rs11085420	 1.585	rs12976221	 3.39e-02	 -5.19	-0.86916	 4	 4	enet	0.034	4.5e-07	 0.938565	0.347954
NA	/data/songy4/tes/output/weights_case//ENST00000585671.2.wgt.RDat	ENST00000585671.2	19	1598922	1605473	0.0355	rs3760994	-2.157	rs1558130	-9.09e-04	 -3.01	 1.46386	26	 9	enet	-0.00088	0.54	-0.489310	0.624622
NA	/data/songy4/tes/output/weights_case//ENST00000585665.2.wgt.RDat	ENST00000585665.2	19	1438422	1440494	0.0321	rs1109555	 2.763	rs1558130	 7.08e-03	 -3.21	 1.46386	25	 1	top1	0.0071	0.014	-1.463855	0.143233
NA	/data/songy4/tes/output/weights_case//ENST00000252487.9.wgt.RDat	ENST00000252487.9	19	44891220	44903689	0.0311	rs17714646	-1.959	rs157590	 3.12e-02	  4.90	 1.09474	19	 1	top1	0.031	1.4e-06	 1.094737	0.273632
NA	/data/songy4/tes/output/weights_case//ENST00000652240.1.wgt.RDat	ENST00000652240.1	19	52966896	52981465	0.0352	rs12982980	-2.844	rs10425203	 6.54e-03	  3.23	 0.94762	26	 4	lasso	0.0085	0.0083	 1.176506	0.239393
NA	/data/songy4/tes/output/weights_case//ENST00000343280.8.wgt.RDat	ENST00000343280.8	19	57469586	57477570	0.0383	rs7255276	-2.724	rs886336	 3.14e-02	 -4.81	-0.76000	35	 1	top1	0.031	1.3e-06	 0.760000	0.447255
NA	/data/songy4/tes/output/weights_case//ENST00000607440.5.wgt.RDat	ENST00000607440.5	19	984358	994557	0.0370	rs1109555	 2.763	rs2074573	 5.45e-02	  6.33	 0.80208	30	 1	top1	0.054	2.1e-10	 0.802083	0.422505
