PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000351017.8.wgt.RDat	ENST00000351017.8	6	167826961	167970090	0.1409	rs3093009	 1.984	rs649905	 0.120415	  9.30	-1.2117	17	 9	enet	0.13	5.6e-23	-0.63918	5.23e-01
NA	/data/songy4/tes/output/weights_case//ENST00000672233.1.wgt.RDat	ENST00000672233.1	6	131470918	131583978	0.0575	rs2031205	-1.400	rs9375819	 0.001392	  2.42	-0.4188	11	11	enet	0.015	7e-04	-0.26120	7.94e-01
NA	/data/songy4/tes/output/weights_case//ENST00000274990.4.wgt.RDat	ENST00000274990.4	6	43305825	43308797	0.0330	rs833061	 2.611	rs2651204	 0.008351	  3.51	 0.7251	20	 1	top1	0.0084	0.0087	 0.72515	4.68e-01
NA	/data/songy4/tes/output/weights_case//ENST00000274793.12.wgt.RDat	ENST00000274793.12	6	46704201	46735375	0.0407	rs6906742	 3.825	rs7760667	-0.000602	 -2.78	-0.8167	12	 4	enet	0.026	9.9e-06	-1.91468	5.55e-02
NA	/data/songy4/tes/output/weights_case//ENST00000665433.1.wgt.RDat	ENST00000665433.1	6	40378318	40379899	0.0731	rs1929770	 2.650	rs6931355	 0.061254	  6.70	-0.0283	17	 1	top1	0.061	1.6e-11	-0.02830	9.77e-01
NA	/data/songy4/tes/output/weights_case//ENST00000349305.8.wgt.RDat	ENST00000349305.8	6	134918160	134950089	0.1727	NA	    NA	NA	       NA	    NA	     NA	18	 0	enet	0.18	1.4e-31	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000482886.1.wgt.RDat	ENST00000482886.1	6	31948460	31949257	0.0198	NA	    NA	NA	       NA	    NA	     NA	 3	 0	enet	0.004	0.05	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000487561.2.wgt.RDat	ENST00000487561.2	6	10898014	10924584	0.1590	rs303055	-1.712	rs2153157	 0.056259	 -6.39	-0.2323	26	17	enet	0.1	5.1e-18	 1.50806	1.32e-01
NA	/data/songy4/tes/output/weights_case//ENST00000665631.1.wgt.RDat	ENST00000665631.1	6	40378306	40379899	0.0638	rs1929770	 2.650	rs6931355	 0.055780	  6.67	-0.0283	17	 1	top1	0.056	1.3e-10	-0.02830	9.77e-01
NA	/data/songy4/tes/output/weights_case//ENST00000471906.1.wgt.RDat	ENST00000471906.1	6	13924955	13977158	0.1312	rs412970	 3.539	rs280171	 0.103744	 -8.68	-0.5510	26	11	enet	0.11	1.4e-19	 1.08846	2.76e-01
NA	/data/songy4/tes/output/weights_case//ENST00000356128.4.wgt.RDat	ENST00000356128.4	6	116494989	116512343	0.0197	rs2858853	 0.660	rs6568960	 0.012013	  3.38	 0.4653	 7	 1	top1	0.012	0.0021	 0.46535	6.42e-01
NA	/data/songy4/tes/output/weights_case//ENST00000356284.6.wgt.RDat	ENST00000356284.6	6	168441151	168667994	0.0313	rs9455680	-2.459	rs7741791	 0.000169	 -2.95	-1.0472	32	 1	top1	0.00017	0.29	 1.04724	2.95e-01
NA	/data/songy4/tes/output/weights_case//ENST00000665267.1.wgt.RDat	ENST00000665267.1	6	8652262	8653830	0.0672	rs4395772	-2.353	rs11243254	 0.040321	  5.59	 2.0198	19	11	enet	0.045	6.9e-09	 3.39373	6.89e-04
NA	/data/songy4/tes/output/weights_case//ENST00000673427.1.wgt.RDat	ENST00000673427.1	6	131573229	131584332	0.0450	rs2031205	-1.400	rs9375819	-0.000134	  2.43	-0.4188	10	 9	enet	0.0095	0.0054	-0.68000	4.97e-01
NA	/data/songy4/tes/output/weights_case//ENST00000661099.1.wgt.RDat	ENST00000661099.1	6	132131957	132164450	0.0382	rs1206737	 2.446	rs1406937	 0.004646	  3.02	 1.2195	20	13	enet	0.014	0.00089	 0.81768	4.14e-01
NA	/data/songy4/tes/output/weights_case//ENST00000483035.5.wgt.RDat	ENST00000483035.5	6	118565035	118652547	0.0271	rs6929592	 2.866	rs6929592	 0.010524	  3.42	 2.8660	 9	 1	top1	0.011	0.0037	 2.86598	4.16e-03
NA	/data/songy4/tes/output/weights_case//ENST00000672052.1.wgt.RDat	ENST00000672052.1	6	131470832	131579330	0.0460	rs2031205	-1.400	rs11759748	 0.007845	  3.00	-0.8455	11	 6	enet	0.029	3.5e-06	-0.62773	5.30e-01
NA	/data/songy4/tes/output/weights_case//ENST00000666538.1.wgt.RDat	ENST00000666538.1	6	73132075	73142116	0.0320	rs763762	-3.025	rs4707969	-0.001299	 -2.72	 0.3925	17	 7	enet	0.0037	0.058	-0.74326	4.57e-01
NA	/data/songy4/tes/output/weights_case//ENST00000649421.1.wgt.RDat	ENST00000649421.1	6	31367057	31376088	0.0678	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.038	1e-07	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000650898.1.wgt.RDat	ENST00000650898.1	6	105403207	105481302	0.0250	rs9486077	 2.179	rs1190027	 0.004415	 -3.52	 1.3762	 7	 3	enet	0.0088	0.0073	-1.86827	6.17e-02
NA	/data/songy4/tes/output/weights_case//ENST00000265605.7.wgt.RDat	ENST00000265605.7	6	134917393	134950101	0.2026	NA	    NA	NA	       NA	    NA	     NA	18	 0	enet	0.2	1.1e-35	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000265602.11.wgt.RDat	ENST00000265602.11	6	135283532	135497740	0.0602	rs9483751	-1.258	rs9402730	 0.048134	 -6.02	-0.3833	14	 2	lasso	0.06	2.7e-11	 0.27849	7.81e-01
NA	/data/songy4/tes/output/weights_case//ENST00000354325.2.wgt.RDat	ENST00000354325.2	6	42228149	42451261	0.0309	rs17704222	 2.781	rs9367148	 0.001436	  3.21	 0.1959	25	10	enet	0.0031	0.075	-0.92256	3.56e-01
NA	/data/songy4/tes/output/weights_case//ENST00000664082.1.wgt.RDat	ENST00000664082.1	6	11722547	11731923	0.0511	rs9470843	 2.284	rs210920	 0.016644	 -4.32	-0.0878	26	 2	lasso	0.045	6.7e-09	 0.01820	9.85e-01
NA	/data/songy4/tes/output/weights_case//ENST00000672801.1.wgt.RDat	ENST00000672801.1	6	30914205	30926456	0.0480	NA	    NA	NA	       NA	    NA	     NA	 6	 0	enet	0.01	0.0039	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000484378.1.wgt.RDat	ENST00000484378.1	6	31271099	31272090	0.0624	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.071	3.4e-13	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000487245.5.wgt.RDat	ENST00000487245.5	6	31268749	31272050	0.0410	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.046	6.1e-09	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000283141.11.wgt.RDat	ENST00000283141.11	6	10887052	10974309	0.1581	rs303055	-1.712	rs2153157	 0.061913	 -6.76	-0.2323	29	18	enet	0.1	2.1e-18	 1.40260	1.61e-01
NA	/data/songy4/tes/output/weights_case//ENST00000650432.1.wgt.RDat	ENST00000650432.1	6	36768485	36774651	0.0757	rs6457903	-1.704	rs916304	 0.047011	  6.03	 0.0099	27	12	enet	0.063	9.8e-12	 1.13727	2.55e-01
NA	/data/songy4/tes/output/weights_case//ENST00000650382.1.wgt.RDat	ENST00000650382.1	6	169420107	169701658	0.0289	rs9455680	-2.459	rs13205533	-0.000359	  2.84	-0.4271	21	11	enet	0.0042	0.046	 0.09991	9.20e-01
NA	/data/songy4/tes/output/weights_case//ENST00000663809.1.wgt.RDat	ENST00000663809.1	6	167823342	167826812	0.0251	rs3093009	 1.984	rs661550	 0.012524	 -3.53	-0.2446	15	 1	top1	0.013	0.0017	 0.24460	8.07e-01
NA	/data/songy4/tes/output/weights_case//ENST00000354927.4.wgt.RDat	ENST00000354927.4	6	32005689	32008399	0.0350	NA	    NA	NA	       NA	    NA	     NA	 3	 0	enet	0.016	0.00039	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000505099.5.wgt.RDat	ENST00000505099.5	6	11712054	11766332	0.0320	rs9470843	 2.284	rs210892	 0.012558	 -4.31	 0.0699	29	 2	lasso	0.024	2e-05	-0.02465	9.80e-01
NA	/data/songy4/tes/output/weights_case//ENST00000663846.1.wgt.RDat	ENST00000663846.1	6	68627879	68634890	0.0181	rs9354665	-2.548	rs1993330	 0.014090	  3.56	 1.5918	 8	 1	top1	0.014	0.00093	 1.59184	1.11e-01
NA	/data/songy4/tes/output/weights_case//ENST00000354666.4.wgt.RDat	ENST00000354666.4	6	10980759	11044305	0.0552	rs6932615	 1.413	rs2153157	 0.028931	 -4.75	-0.2323	25	 2	enet	0.038	9.7e-08	 0.38418	7.01e-01
NA	/data/songy4/tes/output/weights_case//ENST00000484820.1.wgt.RDat	ENST00000484820.1	6	131576634	131579418	0.0460	rs2031205	-1.400	rs9375819	-0.001414	  2.71	-0.4188	10	 8	enet	0.014	0.001	-0.77574	4.38e-01
NA	/data/songy4/tes/output/weights_case//ENST00000663591.1.wgt.RDat	ENST00000663591.1	6	155911195	156397589	0.1186	rs2235674	 3.749	rs1902065	 0.106957	  8.78	-0.8700	40	 1	top1	0.11	3e-19	-0.87000	3.84e-01
NA	/data/songy4/tes/output/weights_case//ENST00000484729.2.wgt.RDat	ENST00000484729.2	6	32660107	32666638	0.0557	NA	    NA	NA	       NA	    NA	     NA	 9	 0	enet	0.031	1.7e-06	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000487076.1.wgt.RDat	ENST00000487076.1	6	117544270	117545556	0.0489	NA	    NA	NA	       NA	    NA	     NA	13	 0	top1	0.053	3.5e-10	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000265012.4.wgt.RDat	ENST00000265012.4	6	10585746	10629368	0.0338	rs1889211	-2.230	rs511871	 0.043262	 -5.64	 0.8100	33	 1	top1	0.043	1.5e-08	-0.81000	4.18e-01
NA	/data/songy4/tes/output/weights_case//ENST00000355194.8.wgt.RDat	ENST00000355194.8	6	72621843	73198834	0.0576	rs763762	-3.025	rs2840799	 0.006253	  3.91	-0.9198	28	11	enet	0.018	0.00021	 0.42019	6.74e-01
NA	/data/songy4/tes/output/weights_case//ENST00000495835.1.wgt.RDat	ENST00000495835.1	6	31270221	31272130	0.0572	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.064	5.6e-12	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000354536.9.wgt.RDat	ENST00000354536.9	6	168441151	168667994	0.0326	rs9455680	-2.459	rs7741791	-0.001017	 -2.99	-1.0472	32	 6	enet	-0.00012	0.34	-0.23670	8.13e-01
NA	/data/songy4/tes/output/weights_case//ENST00000472609.1.wgt.RDat	ENST00000472609.1	6	86214237	86214576	0.0209	rs867744	 2.000	rs313230	 0.019786	  4.04	-0.0588	 7	 1	top1	0.02	0.00011	-0.05882	9.53e-01
NA	/data/songy4/tes/output/weights_case//ENST00000485764.1.wgt.RDat	ENST00000485764.1	6	10529797	10626464	0.0612	rs1889211	-2.230	rs511871	 0.042706	 -5.68	 0.8100	38	 1	top1	0.043	1.8e-08	-0.81000	4.18e-01
NA	/data/songy4/tes/output/weights_case//ENST00000664585.1.wgt.RDat	ENST00000664585.1	6	40378330	40387590	0.0742	rs1929770	 2.650	rs6931355	 0.068311	  7.39	-0.0283	17	 1	top1	0.068	1.1e-12	-0.02830	9.77e-01
NA	/data/songy4/tes/output/weights_case//ENST00000662142.1.wgt.RDat	ENST00000662142.1	6	68628117	68634962	0.0174	rs9354665	-2.548	rs1993330	 0.013195	  3.46	 1.5918	 8	 1	top1	0.013	0.0013	 1.59184	1.11e-01
NA	/data/songy4/tes/output/weights_case//ENST00000192788.6.wgt.RDat	ENST00000192788.6	6	34792083	34877514	0.0267	rs9394226	-1.369	rs732594	 0.019929	 -4.31	-0.2449	 4	 2	lasso	0.021	6.6e-05	-0.14254	8.87e-01
NA	/data/songy4/tes/output/weights_case//ENST00000662196.1.wgt.RDat	ENST00000662196.1	6	6692741	6695027	0.1291	rs3804476	 3.382	rs115560	 0.069192	 -7.17	 0.2643	34	21	enet	0.094	5.4e-17	-1.05442	2.92e-01
NA	/data/songy4/tes/output/weights_case//ENST00000496421.1.wgt.RDat	ENST00000496421.1	6	31161484	31163007	0.0932	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.08	1e-14	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000275246.11.wgt.RDat	ENST00000275246.11	6	155216637	155257220	0.0235	rs10484603	-2.457	rs438239	 0.005187	 -3.21	-0.7891	25	 1	top1	0.0052	0.031	 0.78906	4.30e-01
NA	/data/songy4/tes/output/weights_case//ENST00000486649.1.wgt.RDat	ENST00000486649.1	6	167968803	167969903	0.1047	rs3093009	 1.984	rs649905	 0.082636	  7.85	-1.2117	14	 8	enet	0.083	4.1e-15	-0.48251	6.29e-01
NA	/data/songy4/tes/output/weights_case//ENST00000483204.2.wgt.RDat	ENST00000483204.2	6	10527366	10529279	0.0509	rs1889211	-2.230	rs511871	 0.050325	 -6.04	 0.8100	37	 1	top1	0.05	1e-09	-0.81000	4.18e-01
NA	/data/songy4/tes/output/weights_case//ENST00000483170.1.wgt.RDat	ENST00000483170.1	6	31545284	31546755	0.0285	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	-0.00014	0.34	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000275196.5.wgt.RDat	ENST00000275196.5	6	131573226	131583398	0.0474	rs2031205	-1.400	rs7741731	-0.000464	  2.45	-0.0719	10	 9	enet	0.011	0.0034	-0.68728	4.92e-01
NA	/data/songy4/tes/output/weights_case//ENST00000666495.1.wgt.RDat	ENST00000666495.1	6	31463185	31478903	0.0152	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.0096	0.0053	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000491324.1.wgt.RDat	ENST00000491324.1	6	36962990	36964667	0.0241	rs914350	 1.762	rs1065261	 0.001155	  2.81	-1.6495	22	 4	lasso	0.0019	0.12	-0.45154	6.52e-01
NA	/data/songy4/tes/output/weights_case//ENST00000495262.6.wgt.RDat	ENST00000495262.6	6	10521283	10629368	0.0641	rs1889211	-2.230	rs511871	 0.058390	 -6.51	 0.8100	38	 1	top1	0.058	4.8e-11	-0.81000	4.18e-01
NA	/data/songy4/tes/output/weights_case//ENST00000650553.1.wgt.RDat	ENST00000650553.1	6	140575788	140898381	0.0214	rs1591558	-1.923	rs1591558	 0.008284	 -3.23	-1.9227	 6	 1	top1	0.0083	0.0089	 1.92268	5.45e-02
NA	/data/songy4/tes/output/weights_case//ENST00000663121.1.wgt.RDat	ENST00000663121.1	6	167992896	167997110	0.0268	rs3093009	 1.984	rs7741791	 0.015532	 -3.69	-1.0472	15	 1	top1	0.016	0.00053	 1.04724	2.95e-01
NA	/data/songy4/tes/output/weights_case//ENST00000650466.1.wgt.RDat	ENST00000650466.1	6	37630766	37696914	0.5067	rs6938061	-1.882	rs6938061	 0.490907	 18.61	-1.8824	29	11	enet	0.5	1.7e-109	-1.78674	7.40e-02
NA	/data/songy4/tes/output/weights_case//ENST00000662927.1.wgt.RDat	ENST00000662927.1	6	18522735	18537300	0.0466	rs9297054	-2.564	rs9350070	 0.015615	 -4.20	-1.3203	18	 5	enet	0.026	1.1e-05	 0.33787	7.35e-01
