PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000567932.1.wgt.RDat	ENST00000567932.1	16	89692237	89693718	0.0294	rs3096300	-2.605	rs2911266	 2.62e-03	 2.95	-1.16352	 10	10	enet	0.0072	0.014	-0.42770	6.69e-01
NA	/data/songy4/tes/output/weights_case//ENST00000611625.4.wgt.RDat	ENST00000611625.4	16	68737292	68835541	0.0221	rs8045344	 1.123	rs10431923	 2.34e-02	 4.29	-0.51546	  6	 1	top1	0.023	2.7e-05	-0.51546	6.06e-01
NA	/data/songy4/tes/output/weights_case//ENST00000523028.5.wgt.RDat	ENST00000523028.5	16	21879338	21916024	0.0184	rs11649675	-1.258	rs215902	 1.81e-02	 4.01	-0.52830	  4	 1	top1	0.018	2e-04	-0.52830	5.97e-01
NA	/data/songy4/tes/output/weights_case//ENST00000505733.5.wgt.RDat	ENST00000505733.5	16	89686690	89696354	0.0280	NA	    NA	NA	       NA	   NA	      NA	 10	 0	top1	0.012	0.0018	      NA	      NA
NA	/data/songy4/tes/output/weights_case//ENST00000567961.5.wgt.RDat	ENST00000567961.5	16	975761	976912	0.0277	rs1962736	 1.890	rs12924218	 2.89e-02	 4.74	 0.67257	 28	 1	top1	0.029	3.4e-06	 0.67257	5.01e-01
NA	/data/songy4/tes/output/weights_case//ENST00000567988.5.wgt.RDat	ENST00000567988.5	16	89742902	89765004	0.0336	rs3096300	-2.605	rs2241035	 1.71e-02	-3.66	 0.69518	  9	 5	enet	0.02	0.00011	-0.56213	5.74e-01
NA	/data/songy4/tes/output/weights_case//ENST00000409509.5.wgt.RDat	ENST00000409509.5	16	67207139	67227010	0.0142	rs13336470	-1.126	rs13336470	 1.44e-02	 3.59	-1.12598	  2	 1	top1	0.014	0.00081	-1.12598	2.60e-01
NA	/data/songy4/tes/output/weights_case//ENST00000611381.4.wgt.RDat	ENST00000611381.4	16	68539316	68576040	0.0182	rs8045344	 1.123	rs10431923	 1.89e-02	-4.00	-0.51546	  6	 1	top1	0.019	0.00015	 0.51546	6.06e-01
NA	/data/songy4/tes/output/weights_case//ENST00000439987.6.wgt.RDat	ENST00000439987.6	16	1553921	1610693	0.0701	rs2064289	 5.040	rs2064289	 3.73e-02	 5.36	 5.04040	 28	 1	top1	0.037	1.4e-07	 5.04040	4.65e-07
NA	/data/songy4/tes/output/weights_case//ENST00000568024.1.wgt.RDat	ENST00000568024.1	16	68272979	68275095	0.0162	rs8045344	 1.123	rs2305811	 1.04e-02	-2.93	 0.69068	  4	 1	top1	0.01	0.0039	-0.69068	4.90e-01
NA	/data/songy4/tes/output/weights_case//ENST00000497793.2.wgt.RDat	ENST00000497793.2	16	88718972	88720387	0.0281	rs7198060	 2.746	rs2340983	 1.92e-02	 3.94	-0.34146	 26	 1	top1	0.019	0.00013	-0.34146	7.33e-01
NA	/data/songy4/tes/output/weights_case//ENST00000572173.1.wgt.RDat	ENST00000572173.1	16	11249649	11351755	0.1129	rs7196683	-2.498	rs243327	 1.05e-01	 8.76	 1.05319	 22	 1	top1	0.11	5.5e-19	 1.05319	2.92e-01
NA	/data/songy4/tes/output/weights_case//ENST00000300006.9.wgt.RDat	ENST00000300006.9	16	15434588	15588259	0.0158	rs9940874	-2.313	rs7199717	 4.69e-03	-3.18	 0.11340	  5	 4	enet	0.0076	0.012	-1.96961	4.89e-02
NA	/data/songy4/tes/output/weights_case//ENST00000568007.5.wgt.RDat	ENST00000568007.5	16	48356364	48448402	0.0566	rs12924863	-2.904	rs8053839	 4.20e-02	-5.59	 0.28431	 17	 1	top1	0.042	2.4e-08	-0.28431	7.76e-01
NA	/data/songy4/tes/output/weights_case//ENST00000496977.5.wgt.RDat	ENST00000496977.5	16	31033547	31038647	0.0268	rs11150601	-9.162	rs11150601	 2.37e-02	 4.54	-9.16162	  3	 1	top1	0.024	2.4e-05	-9.16162	5.11e-20
NA	/data/songy4/tes/output/weights_case//ENST00000569408.1.wgt.RDat	ENST00000569408.1	16	58506980	58511932	0.0337	rs4784924	-2.433	rs4784044	 1.71e-04	 2.97	-0.64211	 18	 8	enet	0.0058	0.024	 0.31200	7.55e-01
NA	/data/songy4/tes/output/weights_case//ENST00000567672.1.wgt.RDat	ENST00000567672.1	16	56659234	56660698	0.0596	rs2241953	-2.500	rs4784714	 3.23e-02	 5.09	-0.47000	 31	 8	enet	0.038	1.2e-07	-0.84055	4.01e-01
