PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000665504.1.wgt.RDat	ENST00000665504.1	21	16537264	16631727	0.0333	rs2823253	 2.73	rs2823200	 0.003866	 3.19	 1.020	31	 8	enet	0.013	0.0016	 2.209	0.0271
NA	/data/songy4/tes/output/weights_case//ENST00000665522.1.wgt.RDat	ENST00000665522.1	21	41007244	41037362	0.0387	NA	   NA	NA	       NA	   NA	    NA	 0	 0	enet	0.0057	0.025	    NA	    NA
NA	/data/songy4/tes/output/weights_case//ENST00000380931.6.wgt.RDat	ENST00000380931.6	21	38876087	38938429	0.0478	rs2835749	-5.13	rs2835884	-0.001375	 3.11	-0.193	20	14	enet	0.013	0.0013	 0.868	0.3855
NA	/data/songy4/tes/output/weights_case//ENST00000380620.8.wgt.RDat	ENST00000380620.8	21	39556442	39673137	0.0398	rs17230421	 2.74	rs858032	-0.001194	-2.63	 0.771	34	14	enet	0.0028	0.086	 1.278	0.2011
NA	/data/songy4/tes/output/weights_case//ENST00000477633.1.wgt.RDat	ENST00000477633.1	21	41801657	41804723	0.0378	rs8131481	 3.31	rs9982394	-0.000398	 2.70	-0.145	39	12	enet	0.0029	0.08	-0.315	0.7525
NA	/data/songy4/tes/output/weights_case//ENST00000670003.1.wgt.RDat	ENST00000670003.1	21	16070628	16488346	0.0422	rs2823253	 2.73	rs2822909	 0.017165	-4.07	-0.027	40	 1	top1	0.017	0.00029	 0.027	0.9784
NA	/data/songy4/tes/output/weights_case//ENST00000670092.1.wgt.RDat	ENST00000670092.1	21	38871244	38905399	0.0268	rs2835749	-5.13	rs2835884	-0.001291	 3.16	-0.193	19	 1	enet	-0.00081	0.51	-0.193	0.8473
NA	/data/songy4/tes/output/weights_case//ENST00000602323.1.wgt.RDat	ENST00000602323.1	21	16588689	16627195	0.0345	rs2823253	 2.73	rs2822909	 0.007949	-3.57	-0.027	31	 5	enet	0.011	0.0037	 1.910	0.0561
NA	/data/songy4/tes/output/weights_case//ENST00000670045.1.wgt.RDat	ENST00000670045.1	21	16194161	16488360	0.0403	rs2823253	 2.73	rs2403806	-0.001366	-3.31	 1.796	35	 8	enet	0.0035	0.064	 0.153	0.8787
NA	/data/songy4/tes/output/weights_case//ENST00000608690.5.wgt.RDat	ENST00000608690.5	21	36132773	36156268	0.0342	rs766427	-2.24	rs2834669	-0.001408	-2.94	-1.552	36	 9	enet	-0.0013	0.77	 1.786	0.0741
NA	/data/songy4/tes/output/weights_case//ENST00000411867.1.wgt.RDat	ENST00000411867.1	21	39525583	39529855	0.0360	rs17230421	 2.74	rs858032	 0.003371	-2.45	 0.771	32	 1	top1	0.0034	0.066	-0.771	0.4407
NA	/data/songy4/tes/output/weights_case//ENST00000451131.1.wgt.RDat	ENST00000451131.1	21	39428462	39445752	0.0353	rs17230421	 2.74	rs2836031	-0.000843	 2.91	-1.218	30	14	enet	0.0084	0.0086	-0.272	0.7856
NA	/data/songy4/tes/output/weights_case//ENST00000438404.5.wgt.RDat	ENST00000438404.5	21	39428210	39445719	0.0349	rs17230421	 2.74	rs7278274	 0.000257	-3.04	 0.220	30	 9	enet	0.0092	0.0061	 0.230	0.8182
NA	/data/songy4/tes/output/weights_case//ENST00000661939.1.wgt.RDat	ENST00000661939.1	21	16588604	16608496	0.0376	rs2823253	 2.73	rs2822909	-0.000650	-3.03	-0.027	31	10	enet	0.0056	0.026	 1.972	0.0486
NA	/data/songy4/tes/output/weights_case//ENST00000441820.5.wgt.RDat	ENST00000441820.5	21	16537281	16607249	0.0300	rs2823253	 2.73	rs2822909	-0.001062	-2.69	-0.027	31	11	enet	0.0036	0.06	 0.875	0.3815
NA	/data/songy4/tes/output/weights_case//ENST00000455813.1.wgt.RDat	ENST00000455813.1	21	41494356	41506604	0.0458	rs8131481	 3.31	rs9647185	-0.001236	 2.94	-0.766	47	12	enet	0.0058	0.024	-0.205	0.8376
NA	/data/songy4/tes/output/weights_case//ENST00000413190.1.wgt.RDat	ENST00000413190.1	21	20430443	20430762	0.0233	rs2825295	 2.40	rs2825301	 0.020316	-4.32	 1.121	14	 1	top1	0.02	8.6e-05	-1.121	0.2621
