PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000513267.2.wgt.RDat	ENST00000513267.2	15	64911928	64932320	0.0746	rs832878	 1.16	rs1471834	 5.60e-02	 6.40	 0.7951	 4	 2	enet	0.064	6.5e-12	 0.397779	0.690793
NA	/data/songy4/tes/output/weights_case//ENST00000619738.1.wgt.RDat	ENST00000619738.1	15	82477093	82513904	0.0512	rs12443185	 1.45	rs4778655	 8.24e-03	 4.60	 1.2000	13	 5	enet	0.04	5e-08	 0.602823	0.546627
NA	/data/songy4/tes/output/weights_case//ENST00000423642.5.wgt.RDat	ENST00000423642.5	15	78264562	78274266	0.0405	rs16969691	-2.70	rs4516196	 2.45e-02	-4.41	-1.0244	22	 1	top1	0.024	1.8e-05	 1.024390	0.305651
NA	/data/songy4/tes/output/weights_case//ENST00000613086.1.wgt.RDat	ENST00000613086.1	15	82418651	82434235	0.0222	rs12443185	 1.45	rs2665120	 2.13e-04	 3.04	-0.4625	13	 9	enet	0.002	0.12	-0.140992	0.887877
NA	/data/songy4/tes/output/weights_case//ENST00000565006.1.wgt.RDat	ENST00000565006.1	15	82263144	82264889	0.0304	rs1564641	-2.59	rs2654210	 8.91e-04	-3.82	-0.2079	17	 1	top1	0.00089	0.2	 0.207921	0.835291
NA	/data/songy4/tes/output/weights_case//ENST00000487418.8.wgt.RDat	ENST00000487418.8	15	40405795	40421308	0.0324	rs8041057	 2.20	rs7165012	 4.12e-03	-3.57	-0.0447	19	 5	enet	0.013	0.0014	 0.154314	0.877362
NA	/data/songy4/tes/output/weights_case//ENST00000613161.4.wgt.RDat	ENST00000613161.4	15	50839876	50908599	0.0290	rs2278167	-2.57	rs882299	 2.82e-02	 4.63	 1.7250	 9	 1	top1	0.028	4.4e-06	 1.725000	0.084527
NA	/data/songy4/tes/output/weights_case//ENST00000619556.4.wgt.RDat	ENST00000619556.4	15	82339998	82349475	0.0527	rs12443185	 1.45	rs2654210	 8.23e-03	-4.24	-0.2079	13	 7	enet	0.045	6.8e-09	 0.427978	0.668667
NA	/data/songy4/tes/output/weights_case//ENST00000450592.6.wgt.RDat	ENST00000450592.6	15	41332871	41380263	0.0361	rs16971844	-1.88	rs316617	 3.51e-02	 5.12	-1.6900	 4	 1	top1	0.035	3.2e-07	-1.690000	0.091028
NA	/data/songy4/tes/output/weights_case//ENST00000554333.1.wgt.RDat	ENST00000554333.1	15	91463337	91494850	0.0273	rs9920813	-1.92	rs17515485	 9.26e-03	-3.08	 1.0278	23	 1	top1	0.0093	0.0061	-1.027778	0.304054
NA	/data/songy4/tes/output/weights_case//ENST00000614347.4.wgt.RDat	ENST00000614347.4	15	82473420	82513844	0.0415	rs12443185	 1.45	rs4778655	 3.28e-03	 4.56	 1.2000	13	 6	enet	0.022	4e-05	 0.298662	0.765198
NA	/data/songy4/tes/output/weights_case//ENST00000565689.5.wgt.RDat	ENST00000565689.5	15	73908071	73919870	0.0198	rs1036673	-2.62	rs1550437	 1.83e-02	-3.91	-0.1406	15	 1	top1	0.018	0.00018	 0.140625	0.888166
NA	/data/songy4/tes/output/weights_case//ENST00000568634.1.wgt.RDat	ENST00000568634.1	15	83179182	83186068	0.0203	rs7182320	 1.12	rs7174089	 2.70e-03	 2.82	 0.0316	 3	 2	lasso	0.0086	0.0077	 0.693277	0.488136
NA	/data/songy4/tes/output/weights_case//ENST00000316623.9.wgt.RDat	ENST00000316623.9	15	48408306	48645849	0.0676	rs12907018	 2.26	rs11631110	 2.33e-02	-5.90	-1.1923	17	 2	lasso	0.068	1.1e-12	 1.311027	0.189849
NA	/data/songy4/tes/output/weights_case//ENST00000379983.6.wgt.RDat	ENST00000379983.6	15	70656802	70702308	0.0227	rs631864	-1.82	rs10152562	-1.38e-03	-2.99	 1.1119	21	 1	top1	-0.0014	0.87	-1.111888	0.266186
NA	/data/songy4/tes/output/weights_case//ENST00000352331.8.wgt.RDat	ENST00000352331.8	15	69414304	69448425	0.0309	rs17313232	-2.66	rs2958405	-1.32e-03	 2.98	 0.2240	16	11	enet	0.0026	0.091	-0.821274	0.411490
NA	/data/songy4/tes/output/weights_case//ENST00000650656.1.wgt.RDat	ENST00000650656.1	15	40405485	40421313	0.0330	rs8041057	 2.20	rs7165012	 5.01e-03	-3.75	-0.0447	19	 6	enet	0.014	0.00085	 0.194028	0.846154
NA	/data/songy4/tes/output/weights_case//ENST00000650509.1.wgt.RDat	ENST00000650509.1	15	28111079	28192122	0.0420	rs3110480	-3.11	rs2305252	 1.38e-02	 3.39	 1.8261	16	 1	top1	0.014	0.001	 1.826087	0.067837
NA	/data/songy4/tes/output/weights_case//ENST00000446172.2.wgt.RDat	ENST00000446172.2	15	78266181	78280684	0.0374	rs16969691	-2.70	rs4516196	 9.66e-03	-4.27	-1.0244	22	 2	lasso	0.02	9.4e-05	 0.128075	0.898090
NA	/data/songy4/tes/output/weights_case//ENST00000380993.7.wgt.RDat	ENST00000380993.7	15	48206301	48304076	0.0578	rs12907018	 2.26	rs17352842	 6.53e-03	 3.85	-0.7133	12	10	enet	0.034	4.6e-07	 0.036054	0.971239
NA	/data/songy4/tes/output/weights_case//ENST00000494364.5.wgt.RDat	ENST00000494364.5	15	32641699	32697088	0.0333	rs11634255	 2.58	rs11635997	 8.77e-03	 3.80	 0.4151	19	 3	lasso	0.013	0.0017	-0.127955	0.898184
NA	/data/songy4/tes/output/weights_case//ENST00000347644.8.wgt.RDat	ENST00000347644.8	15	45252234	45277846	0.0560	rs10518980	-1.57	rs1365242	 2.54e-02	-4.35	 0.5196	 6	 4	enet	0.038	1.1e-07	 0.206261	0.836587
NA	/data/songy4/tes/output/weights_case//ENST00000288235.9.wgt.RDat	ENST00000288235.9	15	59132434	59372871	0.0639	rs11631023	-2.59	rs1001839	 3.74e-02	-5.79	-0.5941	28	 1	top1	0.037	1.4e-07	 0.594059	0.552472
