PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_case//ENST00000483303.1.wgt.RDat	ENST00000483303.1	22	42515201	42519796	0.0245	rs4822100	 1.85	rs5751191	 1.16e-02	  3.10	-0.9062	12	 7	enet	0.015	0.00077	-0.56598	0.57141
NA	/data/songy4/tes/output/weights_case//ENST00000420902.1.wgt.RDat	ENST00000420902.1	22	49612657	49615716	0.0461	rs134474	-2.20	rs4824056	 5.10e-02	  6.52	 0.3051	59	 1	top1	0.051	8.1e-10	 0.30508	0.76030
NA	/data/songy4/tes/output/weights_case//ENST00000658236.1.wgt.RDat	ENST00000658236.1	22	19196402	19200083	0.1079	rs9604969	-1.96	rs1061325	 4.48e-02	  6.09	 1.9043	14	12	enet	0.076	5.5e-14	 1.06450	0.28710
NA	/data/songy4/tes/output/weights_case//ENST00000442555.5.wgt.RDat	ENST00000442555.5	22	29508327	29554254	0.0158	NA	   NA	NA	       NA	    NA	     NA	12	 0	enet	0.009	0.0068	      NA	     NA
NA	/data/songy4/tes/output/weights_case//ENST00000407587.6.wgt.RDat	ENST00000407587.6	22	25742234	26030644	0.0461	rs6004338	-1.43	rs133866	 3.07e-02	  4.98	 0.5245	45	 1	top1	0.031	1.7e-06	 0.52448	0.59995
NA	/data/songy4/tes/output/weights_case//ENST00000483415.5.wgt.RDat	ENST00000483415.5	22	29268313	29291019	0.0252	NA	   NA	NA	       NA	    NA	     NA	10	 0	enet	0.0075	0.012	      NA	     NA
NA	/data/songy4/tes/output/weights_case//ENST00000479606.5.wgt.RDat	ENST00000479606.5	22	20979462	20998121	0.0312	rs1153427	-2.22	rs178280	 5.34e-03	  3.57	 1.1748	19	 6	enet	0.018	0.00024	 0.88829	0.37439
NA	/data/songy4/tes/output/weights_case//ENST00000484118.1.wgt.RDat	ENST00000484118.1	22	43174293	43175678	0.0402	rs4822100	 1.85	rs138999	 3.95e-04	 -3.44	 0.0874	32	17	enet	0.0021	0.11	 0.99980	0.31741
NA	/data/songy4/tes/output/weights_case//ENST00000484021.5.wgt.RDat	ENST00000484021.5	22	38057255	38075693	0.0890	rs229492	 2.13	rs3952	 8.42e-02	 -8.04	 0.8835	24	 1	top1	0.084	2.3e-15	-0.88350	0.37697
NA	/data/songy4/tes/output/weights_case//ENST00000496097.1.wgt.RDat	ENST00000496097.1	22	20967263	20974267	0.1290	rs1153427	-2.22	rs178255	 8.26e-02	 -7.71	 0.4150	19	 3	lasso	0.097	1.4e-17	 0.18525	0.85303
NA	/data/songy4/tes/output/weights_case//ENST00000642275.1.wgt.RDat	ENST00000642275.1	22	23802547	23818580	0.0368	rs5759758	 2.63	rs738791	 6.43e-03	 -3.69	 0.4375	19	11	enet	0.011	0.003	-0.45022	0.65255
NA	/data/songy4/tes/output/weights_case//ENST00000405409.6.wgt.RDat	ENST00000405409.6	22	35738736	35840587	0.0251	rs1540297	 2.02	rs13056337	-2.96e-04	  3.06	-1.2867	22	 1	top1	-3e-04	0.37	-1.28667	0.19821
NA	/data/songy4/tes/output/weights_case//ENST00000617926.4.wgt.RDat	ENST00000617926.4	22	19179775	19207674	0.1650	rs9604969	-1.96	rs1061325	 8.09e-02	  7.72	 1.9043	14	 8	enet	0.13	1.3e-23	 1.21982	0.22253
