PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/twas/output/weights_control//ENSG00000176269.wgt.RDat	ENSG00000176269	8	116049	117043	0.2967	rs3735925	 2.91	rs11780869	 1.73e-01	 10.13	 0.57292	 296	  5	lasso	0.19	6e-29	 0.52451	6.00e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000172748.wgt.RDat	ENSG00000172748	8	182137	197342	0.0883	rs3735925	 2.91	rs3750097	 8.23e-02	 -6.94	-0.01835	 323	  1	top1	0.082	1.4e-12	 0.01835	9.85e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000147364.wgt.RDat	ENSG00000147364	8	356428	421225	0.0676	rs3735925	 2.91	rs7836434	 2.23e-02	  4.36	 0.32692	 428	  1	top1	0.022	0.00019	 0.32692	7.44e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000180190.wgt.RDat	ENSG00000180190	8	439803	495781	0.0898	rs3735925	 2.91	rs1703887	 3.99e-02	  5.61	-1.46535	 455	 24	enet	0.072	3.8e-11	-1.80479	7.11e-02
NA	/data/songy4/twas/output/weights_control//ENSG00000104714.wgt.RDat	ENSG00000104714	8	564746	688106	0.5808	rs3735925	 2.91	rs1669681	 4.68e-01	-16.44	-1.17000	 599	  9	lasso	0.59	4.9e-112	 2.07565	3.79e-02
NA	/data/songy4/twas/output/weights_control//ENSG00000182372.wgt.RDat	ENSG00000182372	8	1703944	1734738	0.2308	rs17829719	 3.39	rs11136424	 1.31e-01	 -9.13	-3.35455	 630	 30	enet	0.17	2.1e-25	 3.01687	2.55e-03
NA	/data/songy4/twas/output/weights_control//ENSG00000104728.wgt.RDat	ENSG00000104728	8	1772142	1906807	0.2950	rs17829719	 3.39	rs7007884	 1.74e-01	 10.04	-0.76786	 626	 12	lasso	0.19	2e-28	-1.01586	3.10e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000176595.wgt.RDat	ENSG00000176595	8	1922044	1955102	0.2491	rs17829719	 3.39	rs9314445	 2.60e-02	  6.80	 0.30303	 560	 30	enet	0.18	7e-27	 0.62310	5.33e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000036448.wgt.RDat	ENSG00000036448	8	1993155	2113475	0.6395	rs17829719	 3.39	rs9314453	 3.20e-01	 14.90	 0.33962	 568	 30	enet	0.64	1.7e-128	 0.04309	9.66e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000183117.wgt.RDat	ENSG00000183117	8	2792875	4852494	0.3580	rs7837233	 3.48	rs10503195	 1.27e-01	  9.33	-0.61972	3136	 75	enet	0.28	2.1e-43	-0.50163	6.16e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000147316.wgt.RDat	ENSG00000147316	8	6264113	6501144	0.1544	rs4841750	-3.53	rs1867385	 1.11e-01	  8.23	-0.35294	1116	  1	top1	0.11	1.6e-16	-0.35294	7.24e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000239839.wgt.RDat	ENSG00000239839	8	6873391	6875823	0.3724	rs2515458	 3.50	rs6605579	 1.15e-01	 -8.33	-0.35593	 522	 11	lasso	0.21	6.2e-32	 0.53056	5.96e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000236125.wgt.RDat	ENSG00000236125	8	7194637	7196229	0.0530	rs12680482	-2.39	rs7826831	 1.02e-02	 -3.64	 0.49180	 214	  6	lasso	0.011	0.0061	-0.04588	9.63e-01
