PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/twas/output/weights_control//ENSG00000140157.wgt.RDat	ENSG00000140157	15	23004684	23034427	0.1485	NA	   NA	NA	       NA	    NA	      NA	175	 0	lasso	0.13	2.3e-19	       NA	      NA
NA	/data/songy4/twas/output/weights_control//ENSG00000170113.wgt.RDat	ENSG00000170113	15	23043277	23100005	0.2041	NA	   NA	NA	       NA	    NA	      NA	175	 0	enet	0.17	1.8e-25	       NA	      NA
NA	/data/songy4/twas/output/weights_control//ENSG00000182636.wgt.RDat	ENSG00000182636	15	23930565	23932450	0.0978	NA	   NA	NA	       NA	    NA	      NA	363	 0	top1	0.071	5.5e-11	       NA	      NA
NA	/data/songy4/twas/output/weights_control//ENSG00000128739.wgt.RDat	ENSG00000128739	15	25068794	25223870	0.0977	rs7359322	-3.29	rs705	 6.10e-02	  6.04	-0.13861	409	 1	top1	0.061	1.2e-09	-0.138614	8.90e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000273173.wgt.RDat	ENSG00000273173	15	25200133	25223729	0.0466	rs7359322	-3.29	rs2855523	 4.22e-02	  5.34	 0.22430	398	 1	top1	0.042	4e-07	 0.224299	8.23e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000206190.wgt.RDat	ENSG00000206190	15	25922420	26110317	0.1498	rs7359322	-3.29	rs1345098	 8.93e-02	  7.28	-2.18627	709	 1	top1	0.089	1.5e-13	-2.186275	2.88e-02
NA	/data/songy4/twas/output/weights_control//ENSG00000166206.wgt.RDat	ENSG00000166206	15	26788693	27184686	0.1884	rs6576557	 3.13	rs768899	 1.14e-01	  8.16	-0.96040	692	 1	top1	0.11	4.6e-17	-0.960396	3.37e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000104044.wgt.RDat	ENSG00000104044	15	28000021	28344504	0.0933	rs2311202	-3.25	rs16950979	 6.46e-02	  6.43	 0.65888	474	 6	lasso	0.066	2.5e-10	 0.693008	4.88e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000128731.wgt.RDat	ENSG00000128731	15	28356186	28567298	0.3393	rs2311202	-3.25	rs8036480	 3.11e-01	 13.63	 0.37736	320	 7	lasso	0.33	4.5e-52	 0.440281	6.60e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000188626.wgt.RDat	ENSG00000188626	15	28947100	28983530	0.0823	rs4779801	 2.19	rs8029466	 4.44e-02	 -5.64	-0.55797	183	 1	top1	0.044	2e-07	 0.557971	5.77e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000166664.wgt.RDat	ENSG00000166664	15	30653443	30686052	0.2306	rs4779695	 1.91	rs12904872	 1.16e-01	  8.58	 1.11702	154	14	enet	0.17	5.1e-25	 0.839090	4.01e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000186399.wgt.RDat	ENSG00000186399	15	30695943	30706463	0.3873	rs4779695	 1.91	rs12906190	 3.01e-01	 13.17	 0.00518	138	10	lasso	0.34	2e-53	 0.380248	7.04e-01
NA	/data/songy4/twas/output/weights_control//ENSG00000178115.wgt.RDat	ENSG00000178115	15	30844183	30854704	0.2104	rs10519726	-2.11	rs12906190	 9.57e-02	  7.62	 0.00518	155	22	enet	0.1	1.7e-15	 0.248891	8.03e-01
