PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/twas/output/weights_control//ENSG00000181404.wgt.RDat	ENSG00000181404	9	14511	29739	0.3635	rs7854418	 3.09	rs10757606	 2.05e-02	  5.19	-1.80769	 303	53	enet	0.07	6.1e-11	-1.79022	0.073418
NA	/data/songy4/twas/output/weights_control//ENSG00000170122.wgt.RDat	ENSG00000170122	9	116237	118417	0.0674	rs7854418	 3.02	rs10964703	 2.97e-02	  5.33	 0.56129	 386	 9	lasso	0.034	5.6e-06	-0.02782	0.977806
NA	/data/songy4/twas/output/weights_control//ENSG00000172785.wgt.RDat	ENSG00000172785	9	121041	188979	0.6261	rs7854418	 3.12	rs2992854	 4.20e-01	 15.57	 0.60504	 469	27	enet	0.53	2.9e-97	 0.61752	0.536892
NA	/data/songy4/twas/output/weights_control//ENSG00000107099.wgt.RDat	ENSG00000107099	9	214854	465259	0.4602	rs13300102	-2.93	rs12156499	 2.22e-01	 11.40	 1.65896	 686	48	enet	0.33	1.3e-52	 1.44078	0.149648
NA	/data/songy4/twas/output/weights_control//ENSG00000107104.wgt.RDat	ENSG00000107104	9	470291	746105	0.6288	rs13300102	-2.93	rs10815156	 2.81e-01	 12.77	-0.74545	 902	62	enet	0.42	6.4e-70	-0.51094	0.609396
NA	/data/songy4/twas/output/weights_control//ENSG00000173253.wgt.RDat	ENSG00000173253	9	1050354	1057552	0.1169	rs12553921	 2.81	rs7854435	 7.54e-02	  6.85	-1.27586	 873	 1	top1	0.075	1.3e-11	-1.27586	0.202004
NA	/data/songy4/twas/output/weights_control//ENSG00000147852.wgt.RDat	ENSG00000147852	9	2621834	2660053	0.3816	rs12683633	-3.00	rs10812379	 1.25e-01	  8.71	-0.20183	 798	48	enet	0.25	3.6e-37	 0.64729	0.517446
NA	/data/songy4/twas/output/weights_control//ENSG00000080608.wgt.RDat	ENSG00000080608	9	2720469	2844241	0.0643	rs12683633	-3.00	rs2270891	 1.63e-02	 -4.25	 0.67954	 774	 1	top1	0.016	0.0013	-0.67954	0.496798
NA	/data/songy4/twas/output/weights_control//ENSG00000107249.wgt.RDat	ENSG00000107249	9	3824127	4348392	0.1541	rs10974436	-3.27	rs2146423	 6.85e-02	 -6.61	-1.50495	1086	 1	top1	0.069	1.1e-10	 1.50495	0.132337
NA	/data/songy4/twas/output/weights_control//ENSG00000106686.wgt.RDat	ENSG00000106686	9	4553386	4666674	0.4343	rs10974436	-3.27	rs301488	 1.84e-01	 11.41	-0.31690	 804	68	enet	0.33	7.6e-53	-1.01603	0.309613
NA	/data/songy4/twas/output/weights_control//ENSG00000205808.wgt.RDat	ENSG00000205808	9	4662298	4665256	0.2714	rs10974436	-3.27	rs301488	 1.37e-01	  8.98	-0.31690	 689	 6	lasso	0.21	2e-31	 0.57388	0.566048
NA	/data/songy4/twas/output/weights_control//ENSG00000106993.wgt.RDat	ENSG00000106993	9	4679559	4708398	0.0630	rs10974436	-3.27	rs1385453	 4.17e-02	  5.36	 1.16038	 686	 1	top1	0.042	4.7e-07	 1.16038	0.245895
NA	/data/songy4/twas/output/weights_control//ENSG00000147853.wgt.RDat	ENSG00000147853	9	4711155	4742043	0.1264	rs10974436	-3.27	rs12349032	 7.29e-02	 -6.58	 0.18386	 657	15	enet	0.074	2.1e-11	 1.15536	0.247943
NA	/data/songy4/twas/output/weights_control//ENSG00000120158.wgt.RDat	ENSG00000120158	9	4792869	4885917	0.0928	rs4742057	-2.69	rs10072	 6.18e-02	 -6.48	-0.36634	 655	 4	lasso	0.073	2.3e-11	 0.32114	0.748108
NA	/data/songy4/twas/output/weights_control//ENSG00000107014.wgt.RDat	ENSG00000107014	9	5299868	5304969	0.1029	rs7846809	-3.00	rs2273782	 9.36e-02	  7.47	 1.56522	 484	 2	lasso	0.096	1.9e-14	 1.59654	0.110369
NA	/data/songy4/twas/output/weights_control//ENSG00000107018.wgt.RDat	ENSG00000107018	9	5334969	5339873	0.0601	rs7846809	-3.00	rs7875330	 4.19e-02	 -5.80	 0.06481	 475	 1	top1	0.042	4.5e-07	-0.06481	0.948321
NA	/data/songy4/twas/output/weights_control//ENSG00000107020.wgt.RDat	ENSG00000107020	9	5357973	5437878	0.1700	rs7041526	-3.48	rs2381277	 1.14e-01	  8.22	-0.33981	 502	18	enet	0.11	5.1e-17	-0.66419	0.506568
NA	/data/songy4/twas/output/weights_control//ENSG00000120217.wgt.RDat	ENSG00000120217	9	5450503	5470566	0.1331	rs7041526	-3.48	rs2890658	 8.52e-02	  7.57	 0.23729	 441	16	enet	0.1	1.4e-15	-0.46840	0.639497
NA	/data/songy4/twas/output/weights_control//ENSG00000197646.wgt.RDat	ENSG00000197646	9	5510545	5571282	0.0912	rs7041526	-3.48	rs16923189	 2.65e-02	  5.11	-0.74545	 457	15	enet	0.07	7.7e-11	-0.37208	0.709833
NA	/data/songy4/twas/output/weights_control//ENSG00000099219.wgt.RDat	ENSG00000099219	9	5765076	5833117	0.4841	rs7041526	-3.48	rs12377641	 3.28e-01	-13.75	 0.75926	 502	35	enet	0.44	3e-74	 0.13395	0.893443
NA	/data/songy4/twas/output/weights_control//ENSG00000147854.wgt.RDat	ENSG00000147854	9	6413151	6507054	0.0593	rs3765555	 3.18	rs10975615	 4.93e-03	  4.46	-0.92491	 522	 1	top1	0.0049	0.05	-0.92491	0.355010
NA	/data/songy4/twas/output/weights_control//ENSG00000178445.wgt.RDat	ENSG00000178445	9	6532464	6645650	0.0876	rs3765555	 3.18	rs7872937	 3.06e-02	  5.51	-0.24576	 604	 1	top1	0.031	1.4e-05	-0.24576	0.805866
NA	/data/songy4/twas/output/weights_control//ENSG00000107077.wgt.RDat	ENSG00000107077	9	6720863	7175648	0.0856	rs17600095	 3.31	rs10117618	 5.31e-02	  5.86	-0.50400	1042	 1	top1	0.053	1.3e-08	-0.50400	0.614261
NA	/data/songy4/twas/output/weights_control//ENSG00000137038.wgt.RDat	ENSG00000137038	9	7796490	7888380	0.1172	NA	   NA	NA	       NA	    NA	      NA	   0	 0	enet	-0.00078	0.46	      NA	      NA
NA	/data/songy4/twas/output/weights_control//ENSG00000147862.wgt.RDat	ENSG00000147862	9	14081842	14398982	0.0751	rs13300718	 2.99	rs10810110	 7.58e-02	 -6.71	-0.23776	 994	 1	top1	0.076	1.1e-11	 0.23776	0.812066
NA	/data/songy4/twas/output/weights_control//ENSG00000175893.wgt.RDat	ENSG00000175893	9	14611069	14693469	0.1922	rs10961780	 2.88	rs4740585	 1.85e-01	-10.35	-0.93333	 744	26	enet	0.21	3.5e-32	 1.06836	0.285359
NA	/data/songy4/twas/output/weights_control//ENSG00000164946.wgt.RDat	ENSG00000164946	9	14734664	14910993	0.0906	rs10961780	 2.88	rs1855142	 5.03e-02	 -5.72	 0.63566	 827	10	enet	0.066	2.5e-10	-0.83570	0.403326
NA	/data/songy4/twas/output/weights_control//ENSG00000155158.wgt.RDat	ENSG00000155158	9	15163620	15307358	0.5156	rs10961780	 2.88	rs10961965	 4.30e-01	-15.84	 1.21359	 602	45	enet	0.51	6.9e-90	-1.91600	0.055365
NA	/data/songy4/twas/output/weights_control//ENSG00000164975.wgt.RDat	ENSG00000164975	9	15422702	15465951	0.0886	rs971835	-2.81	rs10738395	 7.81e-02	 -6.85	-0.19048	 448	 1	top1	0.078	5.4e-12	 0.19048	0.848936
NA	/data/songy4/twas/output/weights_control//ENSG00000164989.wgt.RDat	ENSG00000164989	9	15552895	16061661	0.2168	rs971835	-2.81	rs1041529	 2.39e-01	 12.39	-0.67727	 858	 5	lasso	0.28	2e-42	-0.71299	0.475855
NA	/data/songy4/twas/output/weights_control//ENSG00000173068.wgt.RDat	ENSG00000173068	9	16409501	16870841	0.1857	rs10810661	 3.74	rs10962668	 9.14e-02	 -8.20	 3.31683	 894	 7	lasso	0.12	3.8e-18	-3.25831	0.001121
NA	/data/songy4/twas/output/weights_control//ENSG00000155875.wgt.RDat	ENSG00000155875	9	18927656	19033251	0.1891	rs12352272	-2.69	rs10963942	 1.45e-01	 -9.86	 0.00000	 694	 6	lasso	0.18	1.2e-26	 1.19731	0.231187
NA	/data/songy4/twas/output/weights_control//ENSG00000155876.wgt.RDat	ENSG00000155876	9	19049372	19051019	0.1257	rs12352272	-2.69	rs7869414	 8.49e-02	 -7.28	-1.88742	 630	 1	top1	0.085	6.2e-13	 1.88742	0.059104
NA	/data/songy4/twas/output/weights_control//ENSG00000147874.wgt.RDat	ENSG00000147874	9	19053141	19103117	0.0674	rs12352272	-2.69	rs4506313	 2.39e-02	 -4.70	-0.81818	 671	 4	lasso	0.025	8.7e-05	 0.16850	0.866191
NA	/data/songy4/twas/output/weights_control//ENSG00000137145.wgt.RDat	ENSG00000137145	9	19230433	19374139	0.0550	rs7030565	-2.69	rs10757033	 2.60e-02	  4.93	-0.47475	 688	 1	top1	0.026	6.1e-05	-0.47475	0.634967
NA	/data/songy4/twas/output/weights_control//ENSG00000171843.wgt.RDat	ENSG00000171843	9	20341663	20622542	0.0700	rs3892039	 3.38	rs1548377	-1.68e-03	 -3.35	 1.25510	 666	19	enet	0.0023	0.13	-1.34590	0.178333
NA	/data/songy4/twas/output/weights_control//ENSG00000188921.wgt.RDat	ENSG00000188921	9	20995306	21031635	0.1431	rs2480927	 3.16	rs17752740	 2.57e-04	 -4.57	 0.57396	 477	17	enet	0.041	5.1e-07	-0.59115	0.554418
NA	/data/songy4/twas/output/weights_control//ENSG00000198642.wgt.RDat	ENSG00000198642	9	21329670	21335379	0.0476	rs2480927	 3.16	rs7035600	 1.34e-02	  4.33	 1.19745	 484	 1	top1	0.013	0.0031	 1.19745	0.231130
NA	/data/songy4/twas/output/weights_control//ENSG00000099810.wgt.RDat	ENSG00000099810	9	21802542	21931646	0.0769	rs6475641	-3.21	rs10117507	 2.58e-02	 -4.43	-1.33884	 492	40	enet	0.028	3.4e-05	-1.18740	0.235071
NA	/data/songy4/twas/output/weights_control//ENSG00000147883.wgt.RDat	ENSG00000147883	9	22002902	22009362	0.2379	rs6475641	-3.21	rs662463	 1.95e-01	-10.82	-0.16542	 444	 3	lasso	0.2	2.2e-29	 0.08181	0.934796
NA	/data/songy4/twas/output/weights_control//ENSG00000176399.wgt.RDat	ENSG00000176399	9	22446840	22455739	0.2741	rs10811734	-3.29	rs693370	 2.05e-01	 10.93	-1.86875	 438	 1	top1	0.21	1.1e-30	-1.86875	0.061658
NA	/data/songy4/twas/output/weights_control//ENSG00000120156.wgt.RDat	ENSG00000120156	9	27109139	27230173	0.5512	rs2060410	 3.02	rs3117638	 2.85e-01	 13.11	 1.68293	 725	53	enet	0.52	1.2e-92	 1.63681	0.101671
NA	/data/songy4/twas/output/weights_control//ENSG00000147894.wgt.RDat	ENSG00000147894	9	27546544	27573864	0.3074	rs13691	-2.95	rs3849946	 2.09e-01	-11.11	-1.47872	 735	37	enet	0.24	4.9e-37	 2.56202	0.010406
