PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/twas/output/weights//ENSG00000134121.wgt.RDat	ENSG00000134121	3	238279	451090	0.0935	rs2729145	 -3.31	rs12496968	 6.82e-02	  9.10	-1.1561	 434	 50	enet	0.075	2.4e-21	-0.10907	9.13e-01
NA	/data/songy4/twas/output/weights//ENSG00000072756.wgt.RDat	ENSG00000072756	3	3168600	3192563	0.0854	rs17018137	 -3.93	rs1669358	 2.62e-02	  5.70	 0.0476	 843	  6	lasso	0.031	1.4e-09	-0.40607	6.85e-01
NA	/data/songy4/twas/output/weights//ENSG00000113851.wgt.RDat	ENSG00000113851	3	3190676	3221394	0.0524	rs17018137	 -3.93	rs711613	 3.91e-02	 -7.16	-1.9817	 848	  1	top1	0.039	1e-11	 1.98165	4.75e-02
NA	/data/songy4/twas/output/weights//ENSG00000144455.wgt.RDat	ENSG00000144455	3	3742498	4508965	0.1323	rs769787	  3.67	rs901870	 9.10e-02	-11.13	-0.0962	1186	 47	enet	0.14	9.1e-39	-0.34902	7.27e-01
NA	/data/songy4/twas/output/weights//ENSG00000175928.wgt.RDat	ENSG00000175928	3	3841121	3889387	0.1641	rs769787	  3.67	rs9845164	 8.54e-02	-10.82	 0.7482	 687	 47	enet	0.17	4.7e-49	-0.55923	5.76e-01
NA	/data/songy4/twas/output/weights//ENSG00000170364.wgt.RDat	ENSG00000170364	3	4344988	4359251	0.1092	rs304048	 -3.10	rs4685744	 3.73e-02	  6.85	-0.8812	 639	 54	enet	0.056	3.1e-16	-0.50352	6.15e-01
NA	/data/songy4/twas/output/weights//ENSG00000150995.wgt.RDat	ENSG00000150995	3	4535032	4889524	0.1301	rs4499578	  4.03	rs10510293	 1.06e-01	-11.24	-1.2378	 805	  6	lasso	0.12	6e-33	 0.99439	3.20e-01
NA	/data/songy4/twas/output/weights//ENSG00000134109.wgt.RDat	ENSG00000134109	3	5229331	5261642	0.0472	rs4499578	  4.03	rs343419	 2.93e-02	  6.10	 2.7415	 616	  1	top1	0.029	3.7e-09	 2.74150	6.12e-03
NA	/data/songy4/twas/output/weights//ENSG00000071282.wgt.RDat	ENSG00000071282	3	8543393	8609805	0.0788	rs237895	 -4.62	rs931517	 7.51e-02	 -9.77	 0.5532	 736	 15	enet	0.088	6.8e-25	-0.29523	7.68e-01
NA	/data/songy4/twas/output/weights//ENSG00000125046.wgt.RDat	ENSG00000125046	3	8661086	8786726	0.0207	rs237895	 -4.62	rs607531	 2.61e-05	  3.75	 1.3333	 810	  4	lasso	0.0017	0.084	 1.21581	2.24e-01
NA	/data/songy4/twas/output/weights//ENSG00000180914.wgt.RDat	ENSG00000180914	3	8792094	8811314	0.0247	rs237895	 -4.62	rs250401	 2.33e-03	  3.60	 0.7843	 747	  1	top1	0.0023	0.056	 0.78431	4.33e-01
NA	/data/songy4/twas/output/weights//ENSG00000070950.wgt.RDat	ENSG00000070950	3	8817088	9005457	0.0582	rs237895	 -4.62	rs377012	 5.69e-02	  8.28	 1.3238	 819	  1	top1	0.057	2.1e-16	 1.32381	1.86e-01
NA	/data/songy4/twas/output/weights//ENSG00000134077.wgt.RDat	ENSG00000134077	3	9404526	9428475	0.3203	rs2279440	 -3.10	rs2728945	 2.09e-01	 15.52	-0.3759	 558	 41	enet	0.24	3.6e-71	 0.31263	7.55e-01
NA	/data/songy4/twas/output/weights//ENSG00000114026.wgt.RDat	ENSG00000114026	3	9791628	9829903	0.0734	rs2279440	 -3.10	rs293795	 4.80e-02	  7.94	-0.0312	 453	  4	lasso	0.054	9.9e-16	 0.03879	9.69e-01
NA	/data/songy4/twas/output/weights//ENSG00000171148.wgt.RDat	ENSG00000171148	3	9821544	9834695	0.1261	rs2279440	 -3.10	rs293790	 1.47e-01	 13.01	-0.0231	 439	  1	top1	0.15	1.9e-41	-0.02308	9.82e-01
NA	/data/songy4/twas/output/weights//ENSG00000214021.wgt.RDat	ENSG00000214021	3	9849770	9896822	0.0664	rs2279440	 -3.10	rs9879307	 5.10e-02	 -8.27	 0.4902	 466	  4	lasso	0.051	6.6e-15	-0.56765	5.70e-01
NA	/data/songy4/twas/output/weights//ENSG00000171135.wgt.RDat	ENSG00000171135	3	9932238	9936033	0.0498	rs2279440	 -3.10	rs279580	 4.83e-02	  7.89	 0.8125	 455	  1	top1	0.048	4e-14	 0.81250	4.17e-01
NA	/data/songy4/twas/output/weights//ENSG00000163701.wgt.RDat	ENSG00000163701	3	9944296	9958086	0.0377	rs2279440	 -3.10	rs265318	 6.58e-05	  3.76	-1.3313	 480	 25	enet	0.0014	0.11	-1.57540	1.15e-01
NA	/data/songy4/twas/output/weights//ENSG00000163702.wgt.RDat	ENSG00000163702	3	9958758	9975314	0.1287	rs2279440	 -3.10	rs279576	 8.63e-02	-10.06	 0.8936	 494	 42	enet	0.09	3e-25	-0.99846	3.18e-01
NA	/data/songy4/twas/output/weights//ENSG00000163703.wgt.RDat	ENSG00000163703	3	9975506	9987097	0.0613	rs2279440	 -3.10	rs442373	 6.63e-02	 -8.80	 1.6232	 498	  1	top1	0.066	6.4e-19	-1.62319	1.05e-01
NA	/data/songy4/twas/output/weights//ENSG00000163704.wgt.RDat	ENSG00000163704	3	9987226	9994078	0.0225	rs2279440	 -3.10	rs2075352	-7.43e-04	  3.33	-2.2564	 498	  4	lasso	0.00024	0.26	-2.37275	1.77e-02
NA	/data/songy4/twas/output/weights//ENSG00000144554.wgt.RDat	ENSG00000144554	3	10068098	10143614	0.1625	rs11914694	  3.27	rs2075310	 1.81e-01	-14.37	-0.6325	 580	 34	enet	0.18	4.4e-52	 0.69302	4.88e-01
NA	/data/songy4/twas/output/weights//ENSG00000254999.wgt.RDat	ENSG00000254999	3	10157276	10168874	0.0717	rs11914694	  3.27	rs41464050	 7.71e-02	 -9.57	-1.5033	 580	 16	enet	0.084	8.9e-24	 0.57477	5.65e-01
NA	/data/songy4/twas/output/weights//ENSG00000134086.wgt.RDat	ENSG00000134086	3	10182692	10193904	0.0477	rs11914694	  3.27	rs263413	 2.21e-02	 -6.51	 1.2083	 601	 14	enet	0.036	6.6e-11	-0.65084	5.15e-01
NA	/data/songy4/twas/output/weights//ENSG00000134070.wgt.RDat	ENSG00000134070	3	10206549	10285427	0.0407	rs11914694	  3.27	rs34872	 3.95e-03	  4.33	 0.6000	 639	 18	enet	0.016	1.2e-05	-0.05933	9.53e-01
NA	/data/songy4/twas/output/weights//ENSG00000157014.wgt.RDat	ENSG00000157014	3	10289707	10322902	0.2888	rs11914694	  3.27	rs514658	 2.62e-01	 17.35	 2.1927	 630	 11	lasso	0.31	4.8e-95	 1.50353	1.33e-01
NA	/data/songy4/twas/output/weights//ENSG00000157017.wgt.RDat	ENSG00000157017	3	10327359	10334631	0.0418	rs11914694	  3.27	rs1617161	 3.56e-02	  6.65	-2.0136	 621	 11	enet	0.044	4e-13	-2.35761	1.84e-02
NA	/data/songy4/twas/output/weights//ENSG00000197548.wgt.RDat	ENSG00000197548	3	11313995	11599139	0.1741	rs389780	  3.51	rs346076	 1.61e-01	-14.03	-2.0686	 674	 11	lasso	0.22	1.2e-62	 1.05904	2.90e-01
NA	/data/songy4/twas/output/weights//ENSG00000144560.wgt.RDat	ENSG00000144560	3	11597544	11762220	0.0288	rs389780	  3.51	rs346074	 7.45e-03	  4.57	-2.0980	 511	  1	top1	0.0075	0.0021	-2.09804	3.59e-02
