PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/twas/output/weights//ENSG00000172967.wgt.RDat	ENSG00000172967	22	17264302	17302589	0.7148	rs2385714	-3.03	rs2845380	 0.089822	-10.64	-1.8714	 350	99	enet	0.42	9.6e-136	 1.84752	6.47e-02
NA	/data/songy4/twas/output/weights//ENSG00000215568.wgt.RDat	ENSG00000215568	22	17442826	17489112	0.1260	rs2385714	-3.03	rs4819935	 0.115413	-12.49	 0.7290	 433	 6	lasso	0.18	1.6e-50	 0.89613	3.70e-01
NA	/data/songy4/twas/output/weights//ENSG00000177663.wgt.RDat	ENSG00000177663	22	17565844	17596583	0.1291	rs2385714	-3.03	rs879577	 0.014744	  5.97	 0.8426	 476	 6	lasso	0.068	2.8e-19	-0.25261	8.01e-01
NA	/data/songy4/twas/output/weights//ENSG00000183307.wgt.RDat	ENSG00000183307	22	17597189	17602257	0.4104	rs2385714	-3.03	rs12170331	 0.381127	-21.01	 1.3304	 468	47	enet	0.43	2e-142	-1.22231	2.22e-01
NA	/data/songy4/twas/output/weights//ENSG00000069998.wgt.RDat	ENSG00000069998	22	17618401	17646177	0.1786	rs2385714	-3.03	rs887796	 0.040487	 -7.65	-1.4077	 475	42	enet	0.1	7e-29	 1.18147	2.37e-01
NA	/data/songy4/twas/output/weights//ENSG00000093072.wgt.RDat	ENSG00000093072	22	17660194	17702879	0.0564	rs2385714	-3.03	rs8136533	 0.046175	  7.52	 0.5049	 491	14	enet	0.053	1.8e-15	 0.90763	3.64e-01
NA	/data/songy4/twas/output/weights//ENSG00000099954.wgt.RDat	ENSG00000099954	22	17840837	18037850	0.0635	rs5992600	-2.93	rs5748952	 0.029899	 -5.95	 0.5000	 634	 1	top1	0.03	2.6e-09	-0.50000	6.17e-01
NA	/data/songy4/twas/output/weights//ENSG00000131100.wgt.RDat	ENSG00000131100	22	18074902	18111584	0.0432	rs9605254	-2.75	rs5746439	 0.028639	 -5.85	-0.4127	 582	 4	lasso	0.032	7.3e-10	 0.48679	6.26e-01
NA	/data/songy4/twas/output/weights//ENSG00000099968.wgt.RDat	ENSG00000099968	22	18111621	18213388	0.1222	rs9605254	-2.75	rs5747306	 0.052619	 -8.43	 0.2713	 563	28	enet	0.1	1.5e-28	-0.68717	4.92e-01
NA	/data/songy4/twas/output/weights//ENSG00000183628.wgt.RDat	ENSG00000183628	22	18893541	18901751	0.0868	rs807670	 3.33	rs7292750	 0.020749	 -6.44	 0.8333	 429	 7	lasso	0.06	4.1e-17	 0.15647	8.76e-01
NA	/data/songy4/twas/output/weights//ENSG00000070413.wgt.RDat	ENSG00000070413	22	19023795	19109967	0.2680	rs807670	 3.33	rs807759	 0.361965	-20.45	 2.3299	 459	 7	lasso	0.37	2.4e-115	-2.31450	2.06e-02
NA	/data/songy4/twas/output/weights//ENSG00000100056.wgt.RDat	ENSG00000100056	22	19117792	19132197	0.5194	rs807670	 3.33	rs715544	 0.197553	-15.20	 0.5906	 399	26	enet	0.25	6.2e-72	-0.91839	3.58e-01
NA	/data/songy4/twas/output/weights//ENSG00000206203.wgt.RDat	ENSG00000206203	22	19118321	19120134	0.0268	rs807670	 3.33	rs807758	 0.031083	  6.31	 2.2062	 390	 1	top1	0.031	1.3e-09	 2.20619	2.74e-02
NA	/data/songy4/twas/output/weights//ENSG00000100075.wgt.RDat	ENSG00000100075	22	19163095	19166343	0.1545	rs807670	 3.33	rs2800974	 0.132399	 12.38	 2.9293	 404	22	enet	0.15	7.9e-43	 2.85908	4.25e-03
NA	/data/songy4/twas/output/weights//ENSG00000070371.wgt.RDat	ENSG00000070371	22	19166986	19279239	0.1783	rs807670	 3.33	rs712959	 0.164720	 13.71	 2.3229	 459	54	enet	0.22	8.2e-64	 3.05707	2.24e-03
NA	/data/songy4/twas/output/weights//ENSG00000070010.wgt.RDat	ENSG00000070010	22	19437433	19466738	0.0323	rs807670	 3.33	rs2072055	 0.027685	  6.53	 0.1474	 596	27	enet	0.028	8.8e-09	-0.25205	8.01e-01
NA	/data/songy4/twas/output/weights//ENSG00000184113.wgt.RDat	ENSG00000184113	22	19510547	19515068	0.2093	rs807670	 3.33	rs5748260	 0.111111	 11.60	 0.7769	 604	43	enet	0.17	1.4e-49	-0.15850	8.74e-01
