PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/twas/output/weights//ENSG00000181404.wgt.RDat	ENSG00000181404	9	14511	29739	0.3519	rs7854418	 3.09	rs10757606	 5.23e-02	  7.83	-1.80769	 303	 58	enet	0.12	6.9e-35	-0.359635	0.719120
NA	/data/songy4/twas/output/weights//ENSG00000170122.wgt.RDat	ENSG00000170122	9	116237	118417	0.0736	rs7854418	 3.02	rs1360963	 3.84e-02	  6.98	-0.50442	 386	 13	enet	0.04	6.1e-12	 0.081978	0.934664
NA	/data/songy4/twas/output/weights//ENSG00000172785.wgt.RDat	ENSG00000172785	9	121041	188979	0.6719	rs7854418	 3.12	rs2992854	 4.33e-01	 22.21	 0.60504	 469	 44	enet	0.52	4.7e-182	 0.681509	0.495550
NA	/data/songy4/twas/output/weights//ENSG00000107099.wgt.RDat	ENSG00000107099	9	214854	465259	0.3656	rs13300102	-2.93	rs12156499	 1.81e-01	 14.45	 1.65896	 686	 54	enet	0.32	1e-98	 1.568806	0.116693
NA	/data/songy4/twas/output/weights//ENSG00000107104.wgt.RDat	ENSG00000107104	9	470291	746105	0.7638	rs13300102	-2.93	rs10815156	 2.72e-01	 17.64	-0.74545	 902	101	enet	0.45	4.4e-151	-0.456661	0.647914
NA	/data/songy4/twas/output/weights//ENSG00000147852.wgt.RDat	ENSG00000147852	9	2621834	2660053	0.4942	rs12683633	-3.00	rs10812379	 7.81e-02	  9.84	-0.20183	 798	 92	enet	0.29	3e-87	 1.298364	0.194162
NA	/data/songy4/twas/output/weights//ENSG00000080608.wgt.RDat	ENSG00000080608	9	2720469	2844241	0.0704	rs12683633	-3.00	rs10757715	 3.57e-02	  6.65	 0.06383	 774	  1	top1	0.036	7.8e-11	 0.063830	0.949106
NA	/data/songy4/twas/output/weights//ENSG00000107249.wgt.RDat	ENSG00000107249	9	3824127	4348392	0.2436	rs10974436	-3.27	rs2146423	 5.92e-02	 -9.11	-1.50495	1086	 88	enet	0.099	8.7e-28	 0.000217	0.999827
NA	/data/songy4/twas/output/weights//ENSG00000106686.wgt.RDat	ENSG00000106686	9	4553386	4666674	0.4128	rs10974436	-3.27	rs367800	 1.83e-01	-14.91	 1.30693	 804	 44	enet	0.31	1.5e-95	-1.115859	0.264482
NA	/data/songy4/twas/output/weights//ENSG00000205808.wgt.RDat	ENSG00000205808	9	4662298	4665256	0.4102	rs10974436	-3.27	rs1485202	 1.24e-01	 13.36	 0.92053	 689	 43	enet	0.29	2.4e-85	 0.956714	0.338712
NA	/data/songy4/twas/output/weights//ENSG00000106993.wgt.RDat	ENSG00000106993	9	4679559	4708398	0.0667	rs10974436	-3.27	rs1385454	 4.41e-02	  7.27	 0.91429	 686	  1	top1	0.044	5e-13	 0.914286	0.360567
NA	/data/songy4/twas/output/weights//ENSG00000147853.wgt.RDat	ENSG00000147853	9	4711155	4742043	0.3151	rs10974436	-3.27	rs3808857	 4.10e-02	 -7.22	-1.78261	 657	103	enet	0.16	9.4e-45	 1.364422	0.172435
NA	/data/songy4/twas/output/weights//ENSG00000120158.wgt.RDat	ENSG00000120158	9	4792869	4885917	0.2227	rs4742057	-2.69	rs10072	 1.02e-01	-10.79	-0.36634	 655	 71	enet	0.16	5.4e-46	 0.391666	0.695305
NA	/data/songy4/twas/output/weights//ENSG00000096968.wgt.RDat	ENSG00000096968	9	4985033	5128183	0.0394	rs3780394	 2.77	rs913594	 5.00e-03	 -5.04	-0.69748	 629	 25	enet	0.014	4.3e-05	 1.189042	0.234423
NA	/data/songy4/twas/output/weights//ENSG00000107014.wgt.RDat	ENSG00000107014	9	5299868	5304969	0.1267	rs7846809	-3.00	rs2273782	 8.14e-02	  9.74	 1.56522	 484	  4	lasso	0.095	8.3e-27	 1.184661	0.236151
NA	/data/songy4/twas/output/weights//ENSG00000107018.wgt.RDat	ENSG00000107018	9	5334969	5339873	0.0578	rs7846809	-3.00	rs2146074	 3.99e-02	 -7.06	 0.00962	 475	  1	top1	0.04	6.1e-12	-0.009615	0.992328
NA	/data/songy4/twas/output/weights//ENSG00000107020.wgt.RDat	ENSG00000107020	9	5357973	5437878	0.1318	rs7041526	-3.48	rs2381277	 1.37e-01	 12.59	-0.33981	 502	  1	top1	0.14	1.7e-38	-0.339806	0.734003
NA	/data/songy4/twas/output/weights//ENSG00000120217.wgt.RDat	ENSG00000120217	9	5450503	5470566	0.1408	rs7041526	-3.48	rs4742095	 2.65e-02	  8.57	-0.64848	 441	  5	lasso	0.07	5.8e-20	-0.264389	0.791480
NA	/data/songy4/twas/output/weights//ENSG00000197646.wgt.RDat	ENSG00000197646	9	5510545	5571282	0.1853	rs7041526	-3.48	rs16923189	 5.27e-02	  7.89	-0.74545	 457	 29	enet	0.092	6.8e-26	-0.896292	0.370097
NA	/data/songy4/twas/output/weights//ENSG00000107036.wgt.RDat	ENSG00000107036	9	5629025	5776557	0.0731	rs7041526	-3.48	rs13294802	 7.57e-03	 -4.49	-1.70968	 516	 29	enet	0.04	6.9e-12	 1.746713	0.080687
NA	/data/songy4/twas/output/weights//ENSG00000099219.wgt.RDat	ENSG00000099219	9	5765076	5833117	0.5219	rs7041526	-3.48	rs12377641	 3.57e-01	-20.19	 0.75926	 502	 34	enet	0.44	2.6e-146	-0.027196	0.978303
NA	/data/songy4/twas/output/weights//ENSG00000183354.wgt.RDat	ENSG00000183354	9	5881596	6007901	0.0637	rs7041526	-3.48	rs4740829	 3.24e-02	 -6.58	-0.15517	 499	 18	enet	0.038	1.9e-11	-0.280944	0.778754
NA	/data/songy4/twas/output/weights//ENSG00000147854.wgt.RDat	ENSG00000147854	9	6413151	6507054	0.0202	rs3765555	 3.18	rs1547257	 8.75e-03	 -4.44	 1.48175	 522	  1	top1	0.0088	0.00092	-1.481752	0.138406
NA	/data/songy4/twas/output/weights//ENSG00000178445.wgt.RDat	ENSG00000178445	9	6532464	6645650	0.0668	rs3765555	 3.18	rs1260460	 2.47e-02	 -6.16	 0.47525	 604	 30	enet	0.034	2e-10	 0.499758	0.617245
NA	/data/songy4/twas/output/weights//ENSG00000107077.wgt.RDat	ENSG00000107077	9	6720863	7175648	0.0458	rs17600095	 3.31	rs10117618	 3.25e-02	  6.31	-0.50400	1042	  1	top1	0.032	5.6e-10	-0.504000	0.614261
NA	/data/songy4/twas/output/weights//ENSG00000153714.wgt.RDat	ENSG00000153714	9	12775020	12822130	0.0567	rs10435758	-3.05	rs1326800	 6.89e-02	 -9.03	-0.56410	 537	  1	top1	0.069	1.3e-19	 0.564103	0.572684
NA	/data/songy4/twas/output/weights//ENSG00000147862.wgt.RDat	ENSG00000147862	9	14081842	14398982	0.0765	rs13300718	 2.99	rs10810113	 6.92e-02	 -9.41	-0.62252	 994	  3	lasso	0.07	5.5e-20	 0.546872	0.584467
NA	/data/songy4/twas/output/weights//ENSG00000175893.wgt.RDat	ENSG00000175893	9	14611069	14693469	0.1582	rs10961780	 2.88	rs4740585	 7.49e-02	-10.51	-0.93333	 744	 11	lasso	0.13	7e-36	 0.902903	0.366578
NA	/data/songy4/twas/output/weights//ENSG00000155158.wgt.RDat	ENSG00000155158	9	15163620	15307358	0.4923	rs10961780	 2.88	rs10961965	 5.01e-01	-23.89	 1.21359	 602	 34	enet	0.55	7.1e-199	-1.464710	0.143000
NA	/data/songy4/twas/output/weights//ENSG00000164975.wgt.RDat	ENSG00000164975	9	15422702	15465951	0.0583	rs971835	-2.81	rs10756664	 4.99e-02	 -8.01	-0.03933	 448	 10	enet	0.05	1.1e-14	 0.203307	0.838895
NA	/data/songy4/twas/output/weights//ENSG00000164989.wgt.RDat	ENSG00000164989	9	15552895	16061661	0.2307	rs971835	-2.81	rs10119257	 3.23e-01	 19.47	-0.39130	 858	 11	lasso	0.35	1.5e-107	-0.514470	0.606924
NA	/data/songy4/twas/output/weights//ENSG00000173068.wgt.RDat	ENSG00000173068	9	16409501	16870841	0.1733	rs10810661	 3.74	rs1416742	 1.37e-01	-12.87	 3.34375	 894	 17	enet	0.14	8.5e-40	-3.788249	0.000152
NA	/data/songy4/twas/output/weights//ENSG00000044459.wgt.RDat	ENSG00000044459	9	17134980	17503921	0.0432	rs13294100	-8.59	rs6475143	 1.24e-02	  5.12	-1.92929	 795	  1	top1	0.012	9.8e-05	-1.929293	0.053695
NA	/data/songy4/twas/output/weights//ENSG00000155875.wgt.RDat	ENSG00000155875	9	18927656	19033251	0.1187	rs12352272	-2.69	rs4977278	 1.21e-01	-12.70	-0.52475	 694	 23	enet	0.14	5.2e-40	 0.753872	0.450926
NA	/data/songy4/twas/output/weights//ENSG00000155876.wgt.RDat	ENSG00000155876	9	19049372	19051019	0.1267	rs12352272	-2.69	rs7875404	 1.00e-01	-10.79	-1.88079	 630	  1	top1	0.1	3.3e-28	 1.880795	0.060000
NA	/data/songy4/twas/output/weights//ENSG00000147872.wgt.RDat	ENSG00000147872	9	19108373	19149288	0.1194	rs12352272	-2.69	rs2229536	 6.67e-02	 -8.93	-1.69014	 662	  4	lasso	0.085	8.1e-24	 1.857333	0.063264
NA	/data/songy4/twas/output/weights//ENSG00000137145.wgt.RDat	ENSG00000137145	9	19230433	19374139	0.0800	rs7030565	-2.69	rs10757033	 4.64e-02	  8.40	-0.47475	 688	 24	enet	0.07	5.7e-20	 0.677299	0.498216
NA	/data/songy4/twas/output/weights//ENSG00000177076.wgt.RDat	ENSG00000177076	9	19408925	19452018	0.0490	rs10811122	-2.57	rs2256093	 1.72e-02	 -4.86	 0.24638	 577	  4	lasso	0.025	5e-08	 0.492396	0.622440
NA	/data/songy4/twas/output/weights//ENSG00000155886.wgt.RDat	ENSG00000155886	9	19507450	19786926	0.0251	NA	   NA	NA	       NA	    NA	      NA	   0	  0	enet	-0.00018	0.37	       NA	      NA
NA	/data/songy4/twas/output/weights//ENSG00000188921.wgt.RDat	ENSG00000188921	9	20995306	21031635	0.1651	rs2480927	 3.16	rs10964823	 2.19e-02	  6.12	 0.50000	 477	 47	enet	0.055	6.1e-16	-0.023898	0.980934
NA	/data/songy4/twas/output/weights//ENSG00000198642.wgt.RDat	ENSG00000198642	9	21329670	21335379	0.0238	rs2480927	 3.16	rs10964912	 1.46e-02	 -4.41	-0.26829	 484	  1	top1	0.015	2.6e-05	 0.268293	0.788474
NA	/data/songy4/twas/output/weights//ENSG00000099810.wgt.RDat	ENSG00000099810	9	21802542	21931646	0.0316	rs6475641	-3.21	rs10217379	 2.35e-02	  5.44	-1.87500	 492	  1	top1	0.024	1.2e-07	-1.875000	0.060793
NA	/data/songy4/twas/output/weights//ENSG00000147883.wgt.RDat	ENSG00000147883	9	22002902	22009362	0.1802	rs6475641	-3.21	rs662463	 1.98e-01	-15.05	-0.16542	 444	  1	top1	0.2	1.3e-56	 0.165424	0.868610
