PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_control//ENST00000661904.1.wgt.RDat	ENST00000661904.1	20	2194074	2201329	0.0384	rs3790341	-1.875	rs58532	 2.18e-03	-3.29	-0.4100	36	 2	lasso	0.0041	0.077	 0.3752	7.08e-01
NA	/data/songy4/tes/output/weights_control//ENST00000661947.1.wgt.RDat	ENST00000661947.1	20	21570006	21657267	0.0499	rs6035877	 0.939	rs6035877	 4.86e-02	-5.20	 0.9388	 3	 1	top1	0.049	2e-07	-0.9388	3.48e-01
NA	/data/songy4/tes/output/weights_control//ENST00000505691.2.wgt.RDat	ENST00000505691.2	20	845124	857463	0.1067	rs6074381	 2.686	rs1106699	 3.36e-02	-4.53	 2.6571	66	 4	lasso	0.05	1.3e-07	-2.2767	2.28e-02
NA	/data/songy4/tes/output/weights_control//ENST00000668557.1.wgt.RDat	ENST00000668557.1	20	21570005	21652175	0.0526	rs6035877	 0.939	rs6035877	 5.26e-02	-5.39	 0.9388	 3	 1	top1	0.053	6.2e-08	-0.9388	3.48e-01
NA	/data/songy4/tes/output/weights_control//ENST00000434210.5.wgt.RDat	ENST00000434210.5	20	13008987	13072371	0.0819	rs1407340	 2.434	rs6041723	 5.16e-02	-5.42	 0.9700	38	 1	top1	0.052	8.2e-08	-0.9700	3.32e-01
NA	/data/songy4/tes/output/weights_control//ENST00000668797.1.wgt.RDat	ENST00000668797.1	20	21570006	21651897	0.0810	rs6035877	 0.939	rs6035877	 7.77e-02	-6.50	 0.9388	 3	 1	top1	0.078	4.6e-11	-0.9388	3.48e-01
NA	/data/songy4/tes/output/weights_control//ENST00000660858.1.wgt.RDat	ENST00000660858.1	20	5501074	5510842	0.0526	rs237076	 2.078	rs6053445	 1.65e-02	-3.99	 0.6692	40	 6	enet	0.032	2.1e-05	-0.2922	7.70e-01
NA	/data/songy4/tes/output/weights_control//ENST00000400633.2.wgt.RDat	ENST00000400633.2	20	1203454	1208279	0.0494	rs4814229	 2.969	rs6040155	 7.71e-03	 3.70	-0.3482	57	 4	lasso	0.0087	0.018	-0.1255	9.00e-01
NA	/data/songy4/tes/output/weights_control//ENST00000476071.5.wgt.RDat	ENST00000476071.5	20	1442162	1466918	0.0682	rs4814229	 2.969	rs6042462	 3.65e-02	-4.58	 1.2870	48	 1	top1	0.037	6.1e-06	-1.2870	1.98e-01
NA	/data/songy4/tes/output/weights_control//ENST00000476791.1.wgt.RDat	ENST00000476791.1	20	13008979	13051018	0.0436	rs1407340	 2.434	rs6041723	 1.36e-02	-3.77	 0.9700	38	 1	top1	0.014	0.0042	-0.9700	3.32e-01
NA	/data/songy4/tes/output/weights_control//ENST00000668638.1.wgt.RDat	ENST00000668638.1	20	21570006	21657270	0.0579	rs6035877	 0.939	rs6035877	 5.81e-02	-5.62	 0.9388	 3	 1	top1	0.058	1.3e-08	-0.9388	3.48e-01
NA	/data/songy4/tes/output/weights_control//ENST00000623468.1.wgt.RDat	ENST00000623468.1	20	23148086	23149939	0.0393	rs10485640	 2.277	rs2015529	 1.93e-02	-3.73	-0.1549	21	 1	top1	0.019	0.00082	 0.1549	8.77e-01
NA	/data/songy4/tes/output/weights_control//ENST00000402452.5.wgt.RDat	ENST00000402452.5	20	1226056	1296421	0.0543	rs4814229	 2.969	rs6040155	 4.86e-03	 3.51	-0.3482	60	 8	enet	0.0099	0.013	 0.0164	9.87e-01
NA	/data/songy4/tes/output/weights_control//ENST00000492424.1.wgt.RDat	ENST00000492424.1	20	17506828	17514741	0.0442	rs8114053	 2.305	rs2269040	 2.32e-02	-3.83	 0.4831	29	 1	top1	0.023	0.00026	-0.4831	6.29e-01
NA	/data/songy4/tes/output/weights_control//ENST00000622928.1.wgt.RDat	ENST00000622928.1	20	21570138	21578028	0.0263	rs6035877	 0.939	rs6035877	 2.43e-02	-3.83	 0.9388	 3	 1	top1	0.024	0.00019	-0.9388	3.48e-01
NA	/data/songy4/tes/output/weights_control//ENST00000478168.1.wgt.RDat	ENST00000478168.1	20	1463906	1466822	0.0741	rs4814229	 2.969	rs6042462	 3.70e-02	-4.57	 1.2870	48	14	enet	0.044	6.5e-07	-0.9835	3.25e-01
NA	/data/songy4/tes/output/weights_control//ENST00000666232.1.wgt.RDat	ENST00000666232.1	20	21570006	21620305	0.0387	rs6035877	 0.939	rs6035877	 3.92e-02	-4.70	 0.9388	 3	 1	top1	0.039	2.8e-06	-0.9388	3.48e-01
NA	/data/songy4/tes/output/weights_control//ENST00000664106.1.wgt.RDat	ENST00000664106.1	20	5499436	5504665	0.0654	rs237076	 2.078	rs6053465	 1.64e-02	 4.37	 0.0198	40	 8	enet	0.038	3.5e-06	 0.0704	9.44e-01
NA	/data/songy4/tes/output/weights_control//ENST00000450297.1.wgt.RDat	ENST00000450297.1	20	13009349	13079867	0.0628	rs1407340	 2.434	rs6041723	 3.43e-02	-4.62	 0.9700	38	 1	top1	0.034	1.1e-05	-0.9700	3.32e-01
