PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_control//ENST00000556338.5.wgt.RDat	ENST00000556338.5	14	100354445	100375612	0.0536	rs2757526	-2.96	rs1191104	 2.91e-03	  3.40	-1.32990	 9	 6	enet	0.016	0.0023	-1.47955	1.39e-01
NA	/data/songy4/tes/output/weights_control//ENST00000556332.1.wgt.RDat	ENST00000556332.1	14	103553421	103561877	0.0757	rs10138062	 3.25	rs3759579	 7.26e-02	 -6.40	 1.74757	12	 1	top1	0.073	2e-10	-1.74757	8.05e-02
NA	/data/songy4/tes/output/weights_control//ENST00000555720.5.wgt.RDat	ENST00000555720.5	14	50632058	50665509	0.0371	rs11625706	 1.71	rs3126174	 9.42e-03	 -3.24	-0.37419	14	 5	enet	0.011	0.0081	-0.46891	6.39e-01
NA	/data/songy4/tes/output/weights_control//ENST00000555865.5.wgt.RDat	ENST00000555865.5	14	100476474	100530007	0.0508	rs2757526	-2.96	rs7157731	 2.88e-02	  4.11	-0.78571	10	 1	top1	0.029	5.4e-05	-0.78571	4.32e-01
NA	/data/songy4/tes/output/weights_control//ENST00000556154.5.wgt.RDat	ENST00000556154.5	14	91870043	91947074	0.0919	rs8004687	 2.06	rs2498852	 3.07e-02	  4.15	 1.26596	23	12	enet	0.06	7.6e-09	 0.06058	9.52e-01
NA	/data/songy4/tes/output/weights_control//ENST00000555848.1.wgt.RDat	ENST00000555848.1	14	100140293	100144235	0.0389	rs2614461	-2.12	rs878078	 7.43e-03	  3.48	-0.97059	13	 6	enet	0.024	0.00019	-1.47966	1.39e-01
NA	/data/songy4/tes/output/weights_control//ENST00000637716.1.wgt.RDat	ENST00000637716.1	14	100537149	100577952	0.1008	rs2757526	-2.96	rs7152089	 6.61e-02	 -6.09	-1.19608	10	 9	enet	0.076	7.7e-11	 0.37232	7.10e-01
NA	/data/songy4/tes/output/weights_control//ENST00000555698.5.wgt.RDat	ENST00000555698.5	14	20801394	20802848	0.0523	rs1760945	 3.32	rs11156664	 1.16e-02	  3.40	-0.40594	45	 1	top1	0.012	0.0077	-0.40594	6.85e-01
NA	/data/songy4/tes/output/weights_control//ENST00000555999.1.wgt.RDat	ENST00000555999.1	14	100138568	100141229	0.0481	rs2614461	-2.12	rs1191104	 7.02e-03	  3.53	-1.32990	13	 5	enet	0.03	4.1e-05	-1.51031	1.31e-01
NA	/data/songy4/tes/output/weights_control//ENST00000556372.2.wgt.RDat	ENST00000556372.2	14	76195908	76254342	0.0572	rs8008940	 1.69	rs2005292	 7.21e-03	 -3.58	 0.20536	37	14	enet	0.02	6e-04	 0.79523	4.26e-01
NA	/data/songy4/tes/output/weights_control//ENST00000555972.2.wgt.RDat	ENST00000555972.2	14	73522878	73530610	0.0764	rs8005548	 2.28	rs10220356	 2.45e-02	 -3.94	-1.88776	25	10	enet	0.036	7.4e-06	 1.66208	9.65e-02
NA	/data/songy4/tes/output/weights_control//ENST00000555992.1.wgt.RDat	ENST00000555992.1	14	72958715	72959375	0.0585	rs8005548	 2.28	rs17182027	 2.99e-02	  4.98	-1.70103	34	 7	enet	0.031	2.6e-05	-0.62200	5.34e-01
NA	/data/songy4/tes/output/weights_control//ENST00000556385.5.wgt.RDat	ENST00000556385.5	14	92555840	92616028	0.0499	rs10137770	-3.04	rs4904946	 2.61e-02	  4.15	 0.42384	27	 1	top1	0.026	0.00012	 0.42384	6.72e-01
