PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_control//ENST00000607367.5.wgt.RDat	ENST00000607367.5	7	75418796	75442719	0.0332	rs1124922	 1.010	rs1179640	 2.62e-02	  3.96	-0.8882	10	 1	top1	0.026	0.00011	-0.88816	3.74e-01
NA	/data/songy4/tes/output/weights_control//ENST00000595121.5.wgt.RDat	ENST00000595121.5	7	88243773	88292333	0.0358	rs12704400	-1.455	rs6465131	 3.18e-02	  4.58	 0.5408	13	 1	top1	0.032	2.3e-05	 0.54082	5.89e-01
NA	/data/songy4/tes/output/weights_control//ENST00000593438.1.wgt.RDat	ENST00000593438.1	7	27116036	27116664	0.0856	rs11762308	-2.545	rs607099	 7.15e-02	  6.39	-1.2371	19	 4	enet	0.082	1.4e-11	-0.97595	3.29e-01
NA	/data/songy4/tes/output/weights_control//ENST00000507606.3.wgt.RDat	ENST00000507606.3	7	135662514	135676416	0.0542	rs12531124	-1.598	rs7810260	 2.30e-02	 -3.76	 1.1224	21	 8	enet	0.039	3.4e-06	-1.03311	3.02e-01
NA	/data/songy4/tes/output/weights_control//ENST00000649524.1.wgt.RDat	ENST00000649524.1	7	12344374	12351713	0.0534	rs7801957	 1.860	rs7801957	 3.02e-02	  4.50	 1.8605	19	 8	enet	0.03	3.5e-05	 1.61385	1.07e-01
NA	/data/songy4/tes/output/weights_control//ENST00000659634.1.wgt.RDat	ENST00000659634.1	7	25655206	25751032	0.0543	rs4719829	-3.300	rs11769998	-1.20e-03	 -3.69	-1.2617	33	 3	enet	0.013	0.0056	 0.54169	5.88e-01
NA	/data/songy4/tes/output/weights_control//ENST00000493248.5.wgt.RDat	ENST00000493248.5	7	144195519	144250505	0.0363	rs7788190	-1.041	rs7810222	 5.69e-03	  3.29	-0.7833	12	 2	lasso	0.021	0.00046	-0.81946	4.13e-01
NA	/data/songy4/tes/output/weights_control//ENST00000656676.1.wgt.RDat	ENST00000656676.1	7	95609081	95611117	0.0865	rs854100	-3.550	rs7806705	 6.92e-02	 -6.21	-2.4900	15	 1	top1	0.069	5.4e-10	 2.49000	1.28e-02
NA	/data/songy4/tes/output/weights_control//ENST00000519541.1.wgt.RDat	ENST00000519541.1	7	102582523	102642869	0.1328	rs10228495	-2.030	rs10228495	 6.66e-02	 -6.11	-2.0303	 4	 3	enet	0.11	9.3e-16	 1.94217	5.21e-02
NA	/data/songy4/tes/output/weights_control//ENST00000659975.1.wgt.RDat	ENST00000659975.1	7	1160581	1165212	0.0425	rs11771438	 2.548	rs4724104	 1.76e-02	  3.30	 1.6571	11	 1	top1	0.018	0.0013	 1.65714	9.75e-02
NA	/data/songy4/tes/output/weights_control//ENST00000593300.1.wgt.RDat	ENST00000593300.1	7	27099619	27100265	0.1971	rs11762308	-2.545	rs607099	 1.12e-01	  7.77	-1.2371	19	 7	enet	0.15	5.1e-21	-0.19658	8.44e-01
NA	/data/songy4/tes/output/weights_control//ENST00000629782.2.wgt.RDat	ENST00000629782.2	7	88283830	88292692	0.0391	rs12704400	-1.455	rs6465131	 3.86e-02	  4.94	 0.5408	13	 1	top1	0.039	3.4e-06	 0.54082	5.89e-01
NA	/data/songy4/tes/output/weights_control//ENST00000643670.1.wgt.RDat	ENST00000643670.1	7	87423849	87475408	0.0317	rs10952902	 1.983	rs17209837	 1.45e-02	 -3.57	-0.4245	 9	 1	top1	0.014	0.0033	 0.42446	6.71e-01
NA	/data/songy4/tes/output/weights_control//ENST00000504677.5.wgt.RDat	ENST00000504677.5	7	102540059	102566658	0.0592	rs10228495	-2.030	rs2215040	 4.04e-02	 -5.03	-0.4211	 5	 5	enet	0.064	2.4e-09	 1.45113	1.47e-01
NA	/data/songy4/tes/output/weights_control//ENST00000668746.1.wgt.RDat	ENST00000668746.1	7	79453673	79463906	0.1174	rs2079162	 1.394	rs1034797	 9.27e-02	  7.15	 0.6135	13	 1	top1	0.093	5.8e-13	 0.61353	5.40e-01
NA	/data/songy4/tes/output/weights_control//ENST00000644544.1.wgt.RDat	ENST00000644544.1	7	102538417	102543849	0.0576	rs10228495	-2.030	rs2215040	 4.97e-02	 -5.40	-0.4211	 5	 4	enet	0.07	4.8e-10	 1.15604	2.48e-01
NA	/data/songy4/tes/output/weights_control//ENST00000669019.1.wgt.RDat	ENST00000669019.1	7	95545218	95611113	0.0311	rs854100	-3.550	rs7806705	 5.64e-03	 -3.23	-2.4900	17	 3	lasso	0.011	0.011	 2.15633	3.11e-02
NA	/data/songy4/tes/output/weights_control//ENST00000624140.1.wgt.RDat	ENST00000624140.1	7	102672879	102678856	0.1307	rs10228495	-2.030	rs10267275	 5.76e-02	  5.76	 0.6389	 6	 5	enet	0.094	3.4e-13	 1.25403	2.10e-01
NA	/data/songy4/tes/output/weights_control//ENST00000507355.5.wgt.RDat	ENST00000507355.5	7	102543568	102572583	0.0976	rs10228495	-2.030	rs2215040	 5.22e-02	 -6.37	-0.4211	 5	 5	enet	0.11	3.5e-15	 1.77557	7.58e-02
NA	/data/songy4/tes/output/weights_control//ENST00000643460.1.wgt.RDat	ENST00000643460.1	7	27093313	27095988	0.0826	rs11762308	-2.545	rs607099	 6.27e-02	  6.22	-1.2371	19	 1	top1	0.063	3.4e-09	-1.23711	2.16e-01
NA	/data/songy4/tes/output/weights_control//ENST00000644106.1.wgt.RDat	ENST00000644106.1	7	87426822	87475658	0.0364	rs10952902	 1.983	rs17209837	 1.80e-02	 -3.81	-0.4245	 9	 1	top1	0.018	0.0012	 0.42446	6.71e-01
NA	/data/songy4/tes/output/weights_control//ENST00000629712.1.wgt.RDat	ENST00000629712.1	7	88283166	88292260	0.0532	rs12704400	-1.455	rs6465131	 4.75e-02	  5.39	 0.5408	13	 1	top1	0.047	2.7e-07	 0.54082	5.89e-01
NA	/data/songy4/tes/output/weights_control//ENST00000656645.1.wgt.RDat	ENST00000656645.1	7	39733608	39738236	0.0371	rs17620176	-1.812	rs7458148	 2.53e-02	 -3.86	-0.0495	12	 1	top1	0.025	0.00015	 0.04950	9.61e-01
NA	/data/songy4/tes/output/weights_control//ENST00000668633.1.wgt.RDat	ENST00000668633.1	7	38345632	38352968	0.0863	rs6462812	-2.009	rs7785499	-3.59e-05	 -3.56	 0.8119	23	15	enet	0.035	1.1e-05	 0.88608	3.76e-01
NA	/data/songy4/tes/output/weights_control//ENST00000668636.1.wgt.RDat	ENST00000668636.1	7	95609085	95611113	0.1051	rs854100	-3.550	rs7806705	 8.75e-02	 -6.95	-2.4900	15	 1	top1	0.088	2.6e-12	 2.49000	1.28e-02
NA	/data/songy4/tes/output/weights_control//ENST00000627345.2.wgt.RDat	ENST00000627345.2	7	88243777	88292260	0.0342	rs12704400	-1.455	rs6465131	 2.83e-02	  4.42	 0.5408	13	 1	top1	0.028	6.3e-05	 0.54082	5.89e-01
NA	/data/songy4/tes/output/weights_control//ENST00000600908.5.wgt.RDat	ENST00000600908.5	7	88243785	88292352	0.0374	rs12704400	-1.455	rs6465131	 3.64e-02	  4.80	 0.5408	13	 1	top1	0.036	6.3e-06	 0.54082	5.89e-01
NA	/data/songy4/tes/output/weights_control//ENST00000520577.1.wgt.RDat	ENST00000520577.1	7	102593714	102594460	0.1239	rs10228495	-2.030	rs10267275	 2.04e-02	  4.71	 0.6389	 4	 3	enet	0.076	8.4e-11	 1.99603	4.59e-02
