PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_control//ENST00000514698.5.wgt.RDat	ENST00000514698.5	4	987044	1004505	0.0551	rs1051613	 11.153	rs1051613	 3.43e-02	 -4.65	11.1531	17	 1	top1	0.034	1.1e-05	-11.1531	6.92e-29
NA	/data/songy4/tes/output/weights_control//ENST00000515182.1.wgt.RDat	ENST00000515182.1	4	960615	962440	0.1444	rs1051613	 11.153	rs1051613	 9.86e-02	 -7.35	11.1531	17	10	enet	0.12	9.3e-17	 -8.2324	1.84e-16
NA	/data/songy4/tes/output/weights_control//ENST00000515124.5.wgt.RDat	ENST00000515124.5	4	15469912	15482259	0.1840	rs4698412	-11.011	rs2302467	 6.89e-02	 -7.50	-0.4105	14	 9	enet	0.19	1.8e-25	  1.1777	2.39e-01
NA	/data/songy4/tes/output/weights_control//ENST00000509419.1.wgt.RDat	ENST00000509419.1	4	5015144	5019441	0.0434	rs1374621	 -2.777	rs10937615	 4.90e-02	  5.29	-0.1296	30	 1	top1	0.049	1.7e-07	 -0.1296	8.97e-01
NA	/data/songy4/tes/output/weights_control//ENST00000668586.1.wgt.RDat	ENST00000668586.1	4	38612097	38664893	0.0563	rs17499919	  2.903	rs1824652	 2.90e-02	  4.10	 0.8200	26	 8	enet	0.033	1.4e-05	  1.4577	1.45e-01
NA	/data/songy4/tes/output/weights_control//ENST00000657282.1.wgt.RDat	ENST00000657282.1	4	3049157	3074470	0.1864	rs1263345	 -4.521	rs2298969	 9.74e-02	 -7.59	-1.1720	13	 5	enet	0.14	5e-19	  1.0249	3.05e-01
NA	/data/songy4/tes/output/weights_control//ENST00000514450.2.wgt.RDat	ENST00000514450.2	4	15469921	15511675	0.1754	rs4698412	-11.011	rs2302467	 1.16e-01	 -7.91	-0.4105	17	 9	enet	0.18	4.3e-24	  0.4391	6.61e-01
NA	/data/songy4/tes/output/weights_control//ENST00000514490.5.wgt.RDat	ENST00000514490.5	4	1172000	1173170	0.0575	rs1051613	 11.153	rs13118159	-1.60e-03	  2.96	 0.4407	19	 9	enet	0.021	0.00049	 -1.4853	1.37e-01
NA	/data/songy4/tes/output/weights_control//ENST00000604030.6.wgt.RDat	ENST00000604030.6	4	151120287	151325632	0.0231	rs4835617	 -0.481	rs11931842	 5.47e-03	  2.84	 0.4579	 6	 6	enet	0.0076	0.025	  0.3924	6.95e-01
NA	/data/songy4/tes/output/weights_control//ENST00000322224.8.wgt.RDat	ENST00000322224.8	4	681829	689441	0.0315	rs1051613	 11.153	rs11730652	 2.86e-04	 -3.03	 0.7806	14	 8	enet	0.0047	0.062	  0.2227	8.24e-01
NA	/data/songy4/tes/output/weights_control//ENST00000503421.5.wgt.RDat	ENST00000503421.5	4	90649511	90911313	0.0298	rs3857047	  7.276	rs17015692	 1.61e-02	 -3.27	-0.6190	10	 5	enet	0.017	0.0016	 -0.0310	9.75e-01
