PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_control//ENST00000567932.1.wgt.RDat	ENST00000567932.1	16	89692237	89693718	0.0285	rs3096300	-2.60	rs3096300	 5.38e-03	  3.10	-2.60484	 10	 6	enet	0.006	0.042	-1.85485	6.36e-02
NA	/data/songy4/tes/output/weights_control//ENST00000611625.4.wgt.RDat	ENST00000611625.4	16	68737292	68835541	0.0314	rs8045344	 1.12	rs10431923	 3.37e-02	  4.55	-0.51546	  6	 1	top1	0.034	1.3e-05	-0.51546	6.06e-01
NA	/data/songy4/tes/output/weights_control//ENST00000611626.1.wgt.RDat	ENST00000611626.1	16	55425574	55426130	0.0626	rs8056747	-1.75	rs12924764	 5.62e-02	 -5.64	-1.48000	 26	 2	lasso	0.059	1.1e-08	 1.11650	2.64e-01
NA	/data/songy4/tes/output/weights_control//ENST00000300087.7.wgt.RDat	ENST00000300087.7	16	23641466	23677472	0.0539	rs250563	-3.16	rs35631	 4.69e-02	  5.06	 1.01961	 28	 1	top1	0.047	3.2e-07	 1.01961	3.08e-01
NA	/data/songy4/tes/output/weights_control//ENST00000523028.5.wgt.RDat	ENST00000523028.5	16	21879338	21916024	0.0352	rs11649675	-1.26	rs215902	 3.01e-02	  4.20	-0.52830	  4	 1	top1	0.03	3.8e-05	-0.52830	5.97e-01
NA	/data/songy4/tes/output/weights_control//ENST00000439557.6.wgt.RDat	ENST00000439557.6	16	77191192	77198673	0.0413	rs9972728	 2.23	rs17688543	-1.81e-03	 -2.70	-0.47656	 15	 9	enet	0.0091	0.016	-1.39831	1.62e-01
NA	/data/songy4/tes/output/weights_control//ENST00000567988.5.wgt.RDat	ENST00000567988.5	16	89742902	89765004	0.0436	rs3096300	-2.60	rs2241035	 1.97e-02	 -3.48	 0.69518	  9	 7	enet	0.023	0.00027	-1.37141	1.70e-01
NA	/data/songy4/tes/output/weights_control//ENST00000567968.2.wgt.RDat	ENST00000567968.2	16	88736800	88741425	0.0444	rs7198060	 2.75	rs510862	 9.79e-04	  2.62	-1.78571	 25	 4	lasso	0.0046	0.065	-1.48100	1.39e-01
NA	/data/songy4/tes/output/weights_control//ENST00000569262.5.wgt.RDat	ENST00000569262.5	16	84820017	84873508	0.0825	rs13336427	-2.83	rs2925064	 4.11e-04	 -3.59	-0.88542	 67	15	enet	0.025	0.00014	 1.80659	7.08e-02
NA	/data/songy4/tes/output/weights_control//ENST00000333050.7.wgt.RDat	ENST00000333050.7	16	8795180	8797639	0.0470	rs17777099	-3.00	rs1641002	 1.75e-02	  3.40	-0.31973	 30	 1	top1	0.017	0.0014	-0.31973	7.49e-01
NA	/data/songy4/tes/output/weights_control//ENST00000497793.2.wgt.RDat	ENST00000497793.2	16	88718972	88720387	0.0546	rs7198060	 2.75	rs2340983	 6.06e-03	  4.51	-0.34146	 26	 3	lasso	0.016	0.0018	-0.12747	8.99e-01
NA	/data/songy4/tes/output/weights_control//ENST00000568022.5.wgt.RDat	ENST00000568022.5	16	53494216	53500329	0.0320	NA	   NA	NA	       NA	    NA	      NA	 17	 0	top1	0.037	4.6e-06	      NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000569260.1.wgt.RDat	ENST00000569260.1	16	55810571	55819580	0.0540	rs8056747	-1.75	rs12924764	 2.53e-02	  4.26	-1.48000	 13	 1	top1	0.025	0.00015	-1.48000	1.39e-01
NA	/data/songy4/tes/output/weights_control//ENST00000572173.1.wgt.RDat	ENST00000572173.1	16	11249649	11351755	0.0866	rs7196683	-2.50	rs243327	 7.82e-02	  6.56	 1.05319	 22	 1	top1	0.078	3.9e-11	 1.05319	2.92e-01
NA	/data/songy4/tes/output/weights_control//ENST00000300006.9.wgt.RDat	ENST00000300006.9	16	15434588	15588259	0.0511	rs9940874	-2.31	rs7199717	 5.11e-02	 -5.43	 0.11340	  5	 1	top1	0.051	9.6e-08	-0.11340	9.10e-01
NA	/data/songy4/tes/output/weights_control//ENST00000568007.5.wgt.RDat	ENST00000568007.5	16	48356364	48448402	0.0688	rs12924863	-2.90	rs8053839	 5.11e-02	 -5.97	 0.28431	 17	 1	top1	0.051	9.7e-08	-0.28431	7.76e-01
NA	/data/songy4/tes/output/weights_control//ENST00000396600.6.wgt.RDat	ENST00000396600.6	16	8712969	8784575	0.0841	rs17777099	-3.00	rs17680152	 1.36e-03	 -3.03	 1.55747	 27	22	enet	0.033	1.8e-05	-0.34314	7.31e-01
NA	/data/songy4/tes/output/weights_control//ENST00000474606.1.wgt.RDat	ENST00000474606.1	16	88722982	88726344	0.0452	rs7198060	 2.75	rs17176204	-4.00e-04	 -2.74	-1.09160	 26	 1	top1	-4e-04	0.37	 1.09160	2.75e-01
NA	/data/songy4/tes/output/weights_control//ENST00000631605.1.wgt.RDat	ENST00000631605.1	16	401885	407069	0.0410	rs2239296	-2.58	rs7184664	-5.35e-04	 -2.67	 0.61826	 20	11	enet	0.0061	0.04	-1.45936	1.44e-01
NA	/data/songy4/tes/output/weights_control//ENST00000529428.5.wgt.RDat	ENST00000529428.5	16	30267553	30335054	0.1948	rs13332660	-2.51	rs13333093	 1.58e-01	  9.29	-1.01042	  7	 1	top1	0.16	1.6e-21	-1.01042	3.12e-01
NA	/data/songy4/tes/output/weights_control//ENST00000473674.5.wgt.RDat	ENST00000473674.5	16	93259	119405	0.0783	rs2239296	-2.58	rs2562185	 5.98e-03	 -3.25	 0.79279	 15	 9	enet	0.039	2.8e-06	 0.40140	6.88e-01
NA	/data/songy4/tes/output/weights_control//ENST00000529969.1.wgt.RDat	ENST00000529969.1	16	21847482	21857682	0.0210	rs11649675	-1.26	rs12930464	 1.58e-02	  3.13	 0.53383	  4	 1	top1	0.016	0.0022	 0.53383	5.93e-01
NA	/data/songy4/tes/output/weights_control//ENST00000569375.5.wgt.RDat	ENST00000569375.5	16	57694793	57698928	0.0426	rs2965777	-2.41	rs4784838	 3.82e-03	 -4.03	 1.33333	 24	 7	enet	0.0049	0.059	-1.15651	2.47e-01
NA	/data/songy4/tes/output/weights_control//ENST00000503629.6.wgt.RDat	ENST00000503629.6	16	31039080	31042975	0.0618	rs11150601	-9.16	rs11150601	 4.13e-02	  5.08	-9.16162	  3	 1	top1	0.041	1.6e-06	-9.16162	5.11e-20
NA	/data/songy4/tes/output/weights_control//ENST00000618637.1.wgt.RDat	ENST00000618637.1	16	30226548	30239420	0.0817	rs13332660	-2.51	rs13333093	 5.29e-02	 -5.47	-1.01042	  7	 7	enet	0.056	2.6e-08	 1.64788	9.94e-02
NA	/data/songy4/tes/output/weights_control//ENST00000567588.1.wgt.RDat	ENST00000567588.1	16	88742821	88745464	0.0377	rs7198060	 2.75	rs510862	-1.18e-03	  2.89	-1.78571	 25	 3	lasso	-0.00028	0.36	-0.88825	3.74e-01
NA	/data/songy4/tes/output/weights_control//ENST00000571889.1.wgt.RDat	ENST00000571889.1	16	3989089	4054190	0.0438	rs8046007	 2.85	rs4786482	 6.43e-03	  3.52	 0.17931	 24	10	enet	0.01	0.012	-0.03634	9.71e-01
NA	/data/songy4/tes/output/weights_control//ENST00000252951.3.wgt.RDat	ENST00000252951.3	16	152644	154503	0.1181	rs2239296	-2.58	rs7202152	 7.46e-02	  6.38	-0.21311	 15	 3	lasso	0.082	1.2e-11	-0.73801	4.61e-01
NA	/data/songy4/tes/output/weights_control//ENST00000573019.1.wgt.RDat	ENST00000573019.1	16	2830304	2831975	0.0546	rs12919933	 2.62	rs12445599	 3.62e-02	 -4.66	-0.00926	 18	 1	top1	0.036	6.7e-06	 0.00926	9.93e-01
NA	/data/songy4/tes/output/weights_control//ENST00000252463.6.wgt.RDat	ENST00000252463.6	16	3088894	3092860	0.0947	rs12919933	 2.62	rs12919933	 6.82e-02	  6.42	 2.62376	 22	 1	top1	0.068	7.1e-10	 2.62376	8.70e-03
NA	/data/songy4/tes/output/weights_control//ENST00000573044.1.wgt.RDat	ENST00000573044.1	16	16260866	16261235	0.0293	rs216153	-1.86	rs12924026	 1.72e-03	  2.86	 1.60759	 10	 7	enet	0.0083	0.02	 1.32468	1.85e-01
NA	/data/songy4/tes/output/weights_control//ENST00000253462.8.wgt.RDat	ENST00000253462.8	16	85676198	85688954	0.1357	rs17806623	-1.97	rs9940601	 1.34e-01	  8.46	-0.42241	 54	 1	top1	0.13	2.5e-18	-0.42241	6.73e-01
NA	/data/songy4/tes/output/weights_control//ENST00000475030.5.wgt.RDat	ENST00000475030.5	16	2839568	2842710	0.0410	rs12919933	 2.62	rs12445599	 2.99e-02	  4.20	-0.00926	 18	 1	top1	0.03	3.9e-05	-0.00926	9.93e-01
NA	/data/songy4/tes/output/weights_control//ENST00000661470.1.wgt.RDat	ENST00000661470.1	16	60346478	60477695	0.0324	rs17248239	 3.20	rs17241760	 2.12e-02	  3.84	 0.02679	 16	 1	top1	0.021	0.00048	 0.02679	9.79e-01
NA	/data/songy4/tes/output/weights_control//ENST00000475586.1.wgt.RDat	ENST00000475586.1	16	88723947	88726025	0.0640	rs7198060	 2.75	rs17176204	-4.36e-04	 -3.00	-1.09160	 26	13	enet	0.0043	0.071	 0.17048	8.65e-01
NA	/data/songy4/tes/output/weights_control//ENST00000567612.2.wgt.RDat	ENST00000567612.2	16	72056161	72061026	0.1472	rs7186207	 2.37	rs7186207	 1.35e-01	  8.63	 2.36559	  4	 3	enet	0.16	5e-22	 2.59565	9.44e-03
NA	/data/songy4/tes/output/weights_control//ENST00000571903.5.wgt.RDat	ENST00000571903.5	16	3090232	3093236	0.0405	rs12919933	 2.62	rs12919933	 3.32e-02	  4.81	 2.62376	 22	 1	top1	0.033	1.5e-05	 2.62376	8.70e-03
NA	/data/songy4/tes/output/weights_control//ENST00000525377.6.wgt.RDat	ENST00000525377.6	16	3065641	3082192	0.0580	rs12919933	 2.62	rs12919933	 3.79e-03	  4.12	 2.62376	 21	12	enet	0.014	0.0033	 1.58650	1.13e-01
NA	/data/songy4/tes/output/weights_control//ENST00000567845.5.wgt.RDat	ENST00000567845.5	16	84819991	84907112	0.0761	rs13336427	-2.83	rs2925064	 2.10e-04	 -3.71	-0.88542	 70	12	enet	0.019	0.001	 1.82867	6.74e-02
NA	/data/songy4/tes/output/weights_control//ENST00000617879.1.wgt.RDat	ENST00000617879.1	16	89690606	89695775	0.0306	NA	   NA	NA	       NA	    NA	      NA	 10	 0	enet	0.013	0.0052	      NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000415654.5.wgt.RDat	ENST00000415654.5	16	22479121	22536513	0.0413	rs31966	-3.11	rs209440	 8.34e-03	 -3.57	-0.75789	 23	 6	enet	0.038	4.1e-06	-0.58039	5.62e-01
NA	/data/songy4/tes/output/weights_control//ENST00000567812.5.wgt.RDat	ENST00000567812.5	16	8713614	8781579	0.0767	rs17777099	-3.00	rs4985113	-1.02e-03	 -2.71	 1.37984	 27	21	enet	0.023	0.00027	-0.19700	8.44e-01
NA	/data/songy4/tes/output/weights_control//ENST00000620134.4.wgt.RDat	ENST00000620134.4	16	84274	138860	0.0672	rs2239296	-2.58	rs2562185	 1.04e-02	 -3.48	 0.79279	 15	 9	enet	0.032	2.2e-05	 0.17388	8.62e-01
NA	/data/songy4/tes/output/weights_control//ENST00000567825.3.wgt.RDat	ENST00000567825.3	16	1334504	1342421	0.0884	rs2064289	 5.04	rs8063	 6.50e-02	  6.06	-0.93519	 31	 3	lasso	0.067	9e-10	-0.49749	6.19e-01
NA	/data/songy4/tes/output/weights_control//ENST00000525846.6.wgt.RDat	ENST00000525846.6	16	18334400	18352476	0.0271	rs17663706	-1.33	rs9888840	 7.61e-03	  2.76	 0.76111	  6	 1	top1	0.0076	0.025	 0.76111	4.47e-01
NA	/data/songy4/tes/output/weights_control//ENST00000524087.5.wgt.RDat	ENST00000524087.5	16	29381354	29404029	0.0340	rs4788114	 3.78	rs11859842	 3.14e-02	  4.19	 2.95050	  6	 1	top1	0.031	2.6e-05	 2.95050	3.17e-03
NA	/data/songy4/tes/output/weights_control//ENST00000471618.5.wgt.RDat	ENST00000471618.5	16	76309853	76495198	0.0335	rs1559330	-3.63	rs12926989	-1.91e-03	  3.17	-0.28972	 19	11	enet	0.0039	0.08	 0.82619	4.09e-01
NA	/data/songy4/tes/output/weights_control//ENST00000620094.4.wgt.RDat	ENST00000620094.4	16	3112579	3120515	0.1157	rs12919933	 2.62	rs12919933	 4.55e-02	 -5.07	 2.62376	 22	 3	lasso	0.098	1.4e-13	-2.54946	1.08e-02
NA	/data/songy4/tes/output/weights_control//ENST00000258169.9.wgt.RDat	ENST00000258169.9	16	82148162	82170224	0.0453	rs7195040	-2.05	rs3852716	-1.53e-03	 -2.93	-0.69000	 51	 1	top1	-0.0015	0.66	 0.69000	4.90e-01
NA	/data/songy4/tes/output/weights_control//ENST00000258180.7.wgt.RDat	ENST00000258180.7	16	85027751	85094220	0.0557	rs13336427	-2.83	rs2291967	 2.69e-02	  4.10	 0.48980	 63	 1	top1	0.027	9.2e-05	 0.48980	6.24e-01
NA	/data/songy4/tes/output/weights_control//ENST00000258187.9.wgt.RDat	ENST00000258187.9	16	58463665	58513628	0.0385	rs4784924	-2.43	rs4784044	 1.14e-03	 -3.04	-0.64211	 18	 9	enet	0.014	0.0041	 0.97190	3.31e-01
NA	/data/songy4/tes/output/weights_control//ENST00000416006.7.wgt.RDat	ENST00000416006.7	16	48244355	48347616	0.0353	rs12924863	-2.90	rs8053839	 2.45e-02	 -4.38	 0.28431	 10	 1	top1	0.024	0.00019	-0.28431	7.76e-01
NA	/data/songy4/tes/output/weights_control//ENST00000334536.12.wgt.RDat	ENST00000334536.12	16	28974801	28984544	0.0222	rs4788114	 3.78	rs4788114	 2.64e-03	  3.01	 3.78261	  4	 3	lasso	0.0077	0.025	 3.71105	2.06e-04
NA	/data/songy4/tes/output/weights_control//ENST00000569342.5.wgt.RDat	ENST00000569342.5	16	56501403	56519996	0.0451	rs2241953	-2.50	rs1566441	 1.26e-02	  3.33	-0.56436	 23	13	enet	0.026	0.00011	-0.79958	4.24e-01
NA	/data/songy4/tes/output/weights_control//ENST00000610509.1.wgt.RDat	ENST00000610509.1	16	84271	91086	0.0446	rs2239296	-2.58	rs2562185	 1.55e-02	 -3.14	 0.79279	 12	 5	enet	0.026	0.00011	-0.50861	6.11e-01
NA	/data/songy4/tes/output/weights_control//ENST00000415833.6.wgt.RDat	ENST00000415833.6	16	22490337	22534769	0.0460	rs31966	-3.11	rs209440	 8.13e-03	 -3.72	-0.75789	 23	 8	enet	0.027	9.6e-05	-0.15037	8.80e-01
NA	/data/songy4/tes/output/weights_control//ENST00000567758.5.wgt.RDat	ENST00000567758.5	16	24846231	24911624	0.0569	rs4787656	 2.34	rs274108	 2.95e-02	  4.50	 1.31000	 15	 8	enet	0.036	7.8e-06	 0.44846	6.54e-01
NA	/data/songy4/tes/output/weights_control//ENST00000569071.1.wgt.RDat	ENST00000569071.1	16	24846231	24911627	0.0703	rs4787656	 2.34	rs274108	 4.02e-02	  5.04	 1.31000	 15	 7	enet	0.047	3e-07	 1.27771	2.01e-01
NA	/data/songy4/tes/output/weights_control//ENST00000568767.1.wgt.RDat	ENST00000568767.1	16	65861112	65863784	0.0355	NA	   NA	NA	       NA	    NA	      NA	  0	 0	enet	9e-04	0.23	      NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000568714.2.wgt.RDat	ENST00000568714.2	16	76228379	76262365	0.0414	rs1559330	-3.63	rs12926989	-1.86e-03	  3.09	-0.28972	 19	 4	lasso	0.0023	0.14	-0.16308	8.70e-01
NA	/data/songy4/tes/output/weights_control//ENST00000574212.1.wgt.RDat	ENST00000574212.1	16	15726674	15732993	0.1487	rs9940874	-2.31	rs7199717	 3.11e-02	 -4.34	 0.11340	 10	 2	lasso	0.08	2.3e-11	 1.69544	9.00e-02
NA	/data/songy4/tes/output/weights_control//ENST00000664911.1.wgt.RDat	ENST00000664911.1	16	55426803	55428638	0.1282	rs8056747	-1.75	rs1345320	 4.12e-02	  6.37	-1.16981	 26	 8	enet	0.14	1.2e-18	-0.54360	5.87e-01
NA	/data/songy4/tes/output/weights_control//ENST00000569090.1.wgt.RDat	ENST00000569090.1	16	84820005	84846150	0.0947	rs13336427	-2.83	rs2925064	 1.73e-03	 -3.86	-0.88542	 66	18	enet	0.028	6.1e-05	 1.96005	5.00e-02
NA	/data/songy4/tes/output/weights_control//ENST00000407190.2.wgt.RDat	ENST00000407190.2	16	1477830	1478583	0.0455	rs2064289	 5.04	rs2667676	 3.99e-02	 -4.74	 1.28125	 25	 1	top1	0.04	2.3e-06	-1.28125	2.00e-01
NA	/data/songy4/tes/output/weights_control//ENST00000499966.1.wgt.RDat	ENST00000499966.1	16	66408524	66412135	0.1087	rs10852432	 2.34	rs1837024	 9.34e-02	 -7.17	 0.18557	 16	 3	lasso	0.093	4.6e-13	-0.20576	8.37e-01
NA	/data/songy4/tes/output/weights_control//ENST00000575108.5.wgt.RDat	ENST00000575108.5	16	3088894	3099292	0.1009	rs12919933	 2.62	rs12919933	 6.71e-02	  6.31	 2.62376	 22	 1	top1	0.067	9.9e-10	 2.62376	8.70e-03
NA	/data/songy4/tes/output/weights_control//ENST00000456528.5.wgt.RDat	ENST00000456528.5	16	110525	138677	0.0908	rs2239296	-2.58	rs7202152	 8.63e-03	 -3.39	-0.21311	 15	 9	enet	0.047	3.2e-07	 0.49144	6.23e-01
NA	/data/songy4/tes/output/weights_control//ENST00000268533.9.wgt.RDat	ENST00000268533.9	16	77722514	77742260	0.0628	rs376490	-2.32	rs9931184	 4.47e-02	  5.12	 0.43478	 43	 1	top1	0.045	6e-07	 0.43478	6.64e-01
NA	/data/songy4/tes/output/weights_control//ENST00000568787.5.wgt.RDat	ENST00000568787.5	16	77722516	77736249	0.0985	rs376490	-2.32	rs9931184	 7.28e-02	  6.39	 0.43478	 43	 3	lasso	0.079	3.3e-11	 0.62132	5.34e-01
NA	/data/songy4/tes/output/weights_control//ENST00000619377.1.wgt.RDat	ENST00000619377.1	16	636817	638620	0.0375	rs2239296	-2.58	rs370681	-1.04e-04	 -3.76	 0.30841	 29	 2	lasso	0.0016	0.17	-0.37531	7.07e-01
NA	/data/songy4/tes/output/weights_control//ENST00000568617.5.wgt.RDat	ENST00000568617.5	16	57475169	57479872	0.0567	rs2965777	-2.41	rs289737	-1.88e-03	 -2.77	-0.25439	 38	15	enet	0.00029	0.28	 1.20919	2.27e-01
NA	/data/songy4/tes/output/weights_control//ENST00000575695.5.wgt.RDat	ENST00000575695.5	16	74671857	74677051	0.0231	rs10514389	-2.19	rs2042415	-4.96e-04	 -2.79	-0.15000	  9	 1	enet	0.0018	0.16	 0.15000	8.81e-01
NA	/data/songy4/tes/output/weights_control//ENST00000575694.1.wgt.RDat	ENST00000575694.1	16	25031881	25058109	0.0256	rs4787656	 2.34	rs4787656	 8.85e-05	  3.24	 2.34000	 11	 5	enet	4e-04	0.27	 0.04217	9.66e-01
NA	/data/songy4/tes/output/weights_control//ENST00000513886.1.wgt.RDat	ENST00000513886.1	16	11555	14090	0.0821	rs2239296	-2.58	rs7202152	 1.09e-02	  4.01	-0.21311	 12	 7	enet	0.03	3.5e-05	 0.14106	8.88e-01
NA	/data/songy4/tes/output/weights_control//ENST00000568596.5.wgt.RDat	ENST00000568596.5	16	53495105	53503206	0.0393	NA	   NA	NA	       NA	    NA	      NA	 17	 0	top1	0.043	8.6e-07	      NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000568589.5.wgt.RDat	ENST00000568589.5	16	23641511	23666017	0.0418	rs250563	-3.16	rs35631	 3.88e-02	  4.62	 1.01961	 28	 1	top1	0.039	3.1e-06	 1.01961	3.08e-01
NA	/data/songy4/tes/output/weights_control//ENST00000568683.5.wgt.RDat	ENST00000568683.5	16	88697394	88700056	0.0519	rs7198060	 2.75	rs17176204	 1.97e-03	 -3.24	-1.09160	 25	 9	enet	0.012	0.0078	 0.99561	3.19e-01
NA	/data/songy4/tes/output/weights_control//ENST00000452191.6.wgt.RDat	ENST00000452191.6	16	15502266	15588074	0.0451	rs9940874	-2.31	rs7199717	 4.68e-02	 -5.30	 0.11340	  5	 1	top1	0.047	3.3e-07	-0.11340	9.10e-01
NA	/data/songy4/tes/output/weights_control//ENST00000569639.5.wgt.RDat	ENST00000569639.5	16	72054623	72059461	0.0819	rs7186207	 2.37	rs7186207	 2.91e-02	  5.02	 2.36559	  4	 4	enet	0.076	6.9e-11	 2.93532	3.33e-03
NA	/data/songy4/tes/output/weights_control//ENST00000568640.5.wgt.RDat	ENST00000568640.5	16	58500107	58511641	0.0290	rs4784924	-2.43	rs8058982	-1.69e-03	 -2.44	-1.21154	 18	 6	lasso	-0.00031	0.36	 1.28164	2.00e-01
NA	/data/songy4/tes/output/weights_control//ENST00000410427.1.wgt.RDat	ENST00000410427.1	16	90144592	90144695	0.0562	NA	   NA	NA	       NA	    NA	      NA	  5	 0	enet	0.061	5.1e-09	      NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000262135.9.wgt.RDat	ENST00000262135.9	16	53598153	53703889	0.0391	NA	   NA	NA	       NA	    NA	      NA	 20	 0	top1	0.0014	0.19	      NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000575550.5.wgt.RDat	ENST00000575550.5	16	3983392	4015682	0.0550	rs8046007	 2.85	rs4786482	 1.72e-03	  3.55	 0.17931	 24	 8	enet	0.014	0.0041	-0.11222	9.11e-01
NA	/data/songy4/tes/output/weights_control//ENST00000574681.1.wgt.RDat	ENST00000574681.1	16	11348143	11349321	0.2872	rs7196683	-2.50	rs243327	 2.55e-01	 11.68	 1.05319	 20	 4	lasso	0.26	9.3e-36	 0.94014	3.47e-01
NA	/data/songy4/tes/output/weights_control//ENST00000574447.1.wgt.RDat	ENST00000574447.1	16	30985216	30986703	0.0246	rs11150601	-9.16	rs2073917	-1.55e-03	  2.30	 1.85088	  6	 6	enet	0.0083	0.021	-0.08979	9.28e-01
NA	/data/songy4/tes/output/weights_control//ENST00000463855.1.wgt.RDat	ENST00000463855.1	16	53911256	54114463	0.0501	rs17259245	 2.65	rs2388636	-1.72e-03	 -2.85	-0.08882	 44	 3	lasso	0.0022	0.14	-0.17154	8.64e-01
NA	/data/songy4/tes/output/weights_control//ENST00000411546.3.wgt.RDat	ENST00000411546.3	16	30285023	30335374	0.2429	rs13332660	-2.51	rs13333093	 2.06e-01	 10.52	-1.01042	  7	 2	lasso	0.21	2.7e-28	-1.02727	3.04e-01
NA	/data/songy4/tes/output/weights_control//ENST00000569599.5.wgt.RDat	ENST00000569599.5	16	82151084	82170199	0.0413	rs7195040	-2.05	rs3852716	-1.24e-03	 -2.62	-0.69000	 50	 3	lasso	0.0012	0.2	 0.91627	3.60e-01
NA	/data/songy4/tes/output/weights_control//ENST00000657497.1.wgt.RDat	ENST00000657497.1	16	25067187	25073684	0.0274	rs4787656	 2.34	rs16974684	 9.21e-03	  3.29	 0.68800	 11	 8	enet	0.012	0.0067	-0.73278	4.64e-01
NA	/data/songy4/tes/output/weights_control//ENST00000574387.1.wgt.RDat	ENST00000574387.1	16	3078320	3087087	0.0815	rs12919933	 2.62	rs12919933	 3.18e-02	  5.10	 2.62376	 22	 1	top1	0.032	2.3e-05	 2.62376	8.70e-03
NA	/data/songy4/tes/output/weights_control//ENST00000569037.5.wgt.RDat	ENST00000569037.5	16	55427558	55462297	0.1094	rs8056747	-1.75	rs12924764	 8.10e-02	 -6.72	-1.48000	 26	 3	lasso	0.1	2.6e-14	 0.46953	6.39e-01
NA	/data/songy4/tes/output/weights_control//ENST00000619114.1.wgt.RDat	ENST00000619114.1	16	637016	638587	0.0499	rs2239296	-2.58	rs370681	 6.13e-03	 -3.68	 0.30841	 29	 1	top1	0.0061	0.04	-0.30841	7.58e-01
NA	/data/songy4/tes/output/weights_control//ENST00000323081.12.wgt.RDat	ENST00000323081.12	16	28974794	28984543	0.0226	rs4788114	 3.78	rs4788114	 2.25e-03	  2.98	 3.78261	  4	 3	lasso	0.0068	0.033	 3.75287	1.75e-04
NA	/data/songy4/tes/output/weights_control//ENST00000666471.1.wgt.RDat	ENST00000666471.1	16	25067089	25078782	0.0266	rs4787656	 2.34	rs16974684	-1.69e-03	  2.65	 0.68800	 11	 9	enet	-3e-04	0.36	-1.05062	2.93e-01
NA	/data/songy4/tes/output/weights_control//ENST00000616106.1.wgt.RDat	ENST00000616106.1	16	88708956	88710437	0.0446	rs7198060	 2.75	rs2911451	 9.35e-04	 -2.93	-1.49038	 25	 3	lasso	0.002	0.15	 1.12885	2.59e-01
