PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/data/songy4/tes/output/weights_control//ENST00000351017.8.wgt.RDat	ENST00000351017.8	6	167826961	167970090	0.0961	rs3093009	 1.984	rs649905	 7.40e-02	  6.57	-1.2117	17	 1	top1	0.074	1.3e-10	-1.2117	0.225635
NA	/data/songy4/tes/output/weights_control//ENST00000274793.12.wgt.RDat	ENST00000274793.12	6	46704201	46735375	0.0374	rs6906742	 3.825	rs9381438	-4.47e-04	 -2.73	-2.3881	12	 9	enet	0.017	0.0016	-0.3256	0.744745
NA	/data/songy4/tes/output/weights_control//ENST00000486432.1.wgt.RDat	ENST00000486432.1	6	8015657	8041908	0.0399	NA	    NA	NA	       NA	    NA	     NA	32	 0	lasso	0.006	0.041	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000665433.1.wgt.RDat	ENST00000665433.1	6	40378318	40379899	0.0408	rs1929770	 2.650	rs6931355	 3.85e-02	  4.67	-0.0283	17	 1	top1	0.039	3.4e-06	-0.0283	0.977421
NA	/data/songy4/tes/output/weights_control//ENST00000349305.8.wgt.RDat	ENST00000349305.8	6	134918160	134950089	0.2687	NA	    NA	NA	       NA	    NA	     NA	18	 0	top1	0.26	7.8e-37	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000263045.8.wgt.RDat	ENST00000263045.8	6	49727384	49744414	0.0459	rs1337821	 1.337	rs360559	 2.83e-02	  4.37	 0.2128	 6	 1	top1	0.028	6.3e-05	 0.2128	0.831510
NA	/data/songy4/tes/output/weights_control//ENST00000487561.2.wgt.RDat	ENST00000487561.2	6	10898014	10924584	0.2050	rs303055	-1.712	rs2153157	 8.12e-02	 -6.72	-0.2323	26	13	enet	0.12	6.5e-16	 0.9738	0.330179
NA	/data/songy4/tes/output/weights_control//ENST00000482874.1.wgt.RDat	ENST00000482874.1	6	3273356	3284120	0.0511	rs9392472	 1.419	rs9392472	 3.28e-03	 -2.14	 1.4186	35	21	enet	0.0095	0.014	-1.7208	0.085294
NA	/data/songy4/tes/output/weights_control//ENST00000471906.1.wgt.RDat	ENST00000471906.1	6	13924955	13977158	0.2181	rs412970	 3.539	rs280171	 1.84e-01	 -9.95	-0.5510	26	16	enet	0.21	1.1e-28	 1.0132	0.310975
NA	/data/songy4/tes/output/weights_control//ENST00000473298.6.wgt.RDat	ENST00000473298.6	6	127444039	127476064	0.0284	rs2922248	-1.331	rs3734448	 1.41e-02	  3.65	-0.2768	 5	 4	enet	0.028	6.6e-05	-1.0879	0.276618
NA	/data/songy4/tes/output/weights_control//ENST00000665267.1.wgt.RDat	ENST00000665267.1	6	8652262	8653830	0.0490	rs4395772	-2.353	rs3799255	 1.81e-02	 -3.85	-1.7212	19	 7	enet	0.042	1.3e-06	 2.9328	0.003359
NA	/data/songy4/tes/output/weights_control//ENST00000661161.1.wgt.RDat	ENST00000661161.1	6	75285014	75317525	0.0309	rs2248046	-2.041	rs2248046	 3.19e-02	 -4.35	-2.0413	 8	 1	top1	0.032	2.3e-05	 2.0413	0.041219
NA	/data/songy4/tes/output/weights_control//ENST00000649307.1.wgt.RDat	ENST00000649307.1	6	143940300	144008259	0.0427	rs742380	 2.034	rs722755	 2.72e-03	 -3.02	 1.2981	24	13	enet	0.0057	0.046	-0.2740	0.784058
NA	/data/songy4/tes/output/weights_control//ENST00000666538.1.wgt.RDat	ENST00000666538.1	6	73132075	73142116	0.0738	rs763762	-3.025	rs4707969	 1.79e-02	 -4.27	 0.3925	17	 6	enet	0.049	1.6e-07	-0.3395	0.734237
NA	/data/songy4/tes/output/weights_control//ENST00000649421.1.wgt.RDat	ENST00000649421.1	6	31367057	31376088	0.0639	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.055	3.1e-08	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000265605.7.wgt.RDat	ENST00000265605.7	6	134917393	134950101	0.2908	NA	    NA	NA	       NA	    NA	     NA	18	 0	top1	0.29	1.2e-41	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000265602.11.wgt.RDat	ENST00000265602.11	6	135283532	135497740	0.0847	rs9483751	-1.258	rs9402730	 7.20e-02	 -6.26	-0.3833	14	 5	enet	0.077	5.7e-11	 0.2343	0.814726
NA	/data/songy4/tes/output/weights_control//ENST00000495946.5.wgt.RDat	ENST00000495946.5	6	30688047	30690353	0.0209	NA	    NA	NA	       NA	    NA	     NA	 3	 0	enet	0.022	0.00039	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000354275.2.wgt.RDat	ENST00000354275.2	6	122717561	122725892	0.0367	rs7760232	 2.408	rs9401595	-1.10e-04	 -2.86	 2.1871	12	 7	enet	0.01	0.012	-0.8663	0.386320
NA	/data/songy4/tes/output/weights_control//ENST00000484378.1.wgt.RDat	ENST00000484378.1	6	31271099	31272090	0.0645	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.052	7.3e-08	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000487245.5.wgt.RDat	ENST00000487245.5	6	31268749	31272050	0.0385	NA	    NA	NA	       NA	    NA	     NA	 8	 0	top1	0.04	2.4e-06	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000283141.11.wgt.RDat	ENST00000283141.11	6	10887052	10974309	0.2449	rs303055	-1.712	rs2153157	 8.44e-02	 -6.82	-0.2323	29	16	enet	0.14	5.4e-19	 0.8030	0.421947
NA	/data/songy4/tes/output/weights_control//ENST00000296932.13.wgt.RDat	ENST00000296932.13	6	142302007	142446261	0.0343	rs11755163	 1.271	rs9389983	 1.32e-02	  3.31	 0.4766	 8	 1	top1	0.013	0.0047	 0.4766	0.633622
NA	/data/songy4/tes/output/weights_control//ENST00000650432.1.wgt.RDat	ENST00000650432.1	6	36768485	36774651	0.0959	rs6457903	-1.704	rs916304	 4.78e-02	  6.08	 0.0099	27	 3	lasso	0.086	4.5e-12	 1.1319	0.257689
NA	/data/songy4/tes/output/weights_control//ENST00000485307.5.wgt.RDat	ENST00000485307.5	6	3283465	3456043	0.0789	rs9392472	 1.419	rs4959824	-9.78e-05	  3.46	-1.3503	45	22	enet	0.022	0.00039	-1.3470	0.177985
NA	/data/songy4/tes/output/weights_control//ENST00000354927.4.wgt.RDat	ENST00000354927.4	6	32005689	32008399	0.0143	NA	    NA	NA	       NA	    NA	     NA	 3	 0	top1	0.01	0.012	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000293604.10.wgt.RDat	ENST00000293604.10	6	30647039	30653209	0.0142	NA	    NA	NA	       NA	    NA	     NA	 3	 0	enet	0.0092	0.016	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000354666.4.wgt.RDat	ENST00000354666.4	6	10980759	11044305	0.1477	rs6932615	 1.413	rs1225717	 4.51e-02	  5.02	 0.3333	25	10	enet	0.096	2.4e-13	 0.5343	0.593110
NA	/data/songy4/tes/output/weights_control//ENST00000663591.1.wgt.RDat	ENST00000663591.1	6	155911195	156397589	0.0859	rs2235674	 3.749	rs1902065	 4.37e-02	  5.03	-0.8700	40	11	enet	0.07	3.9e-10	-0.7264	0.467608
NA	/data/songy4/tes/output/weights_control//ENST00000663724.1.wgt.RDat	ENST00000663724.1	6	142946406	142957945	0.0301	rs197459	-1.312	rs199244	 3.54e-03	  3.06	 0.3069	13	 6	enet	0.017	0.0015	 0.2422	0.808622
NA	/data/songy4/tes/output/weights_control//ENST00000354765.6.wgt.RDat	ENST00000354765.6	6	143940302	144008406	0.0530	rs742380	 2.034	rs722755	 2.32e-03	 -3.21	 1.2981	24	15	enet	0.018	0.0012	-0.3034	0.761566
NA	/data/songy4/tes/output/weights_control//ENST00000487076.1.wgt.RDat	ENST00000487076.1	6	117544270	117545556	0.0756	rs4946259	-1.665	rs4946259	 8.24e-02	  6.67	-1.6649	13	 3	enet	0.093	6.1e-13	-1.5840	0.113184
NA	/data/songy4/tes/output/weights_control//ENST00000355194.8.wgt.RDat	ENST00000355194.8	6	72621843	73198834	0.0801	rs763762	-3.025	rs4708000	 1.89e-02	  4.48	-2.0625	28	11	enet	0.045	5.5e-07	 0.0478	0.961853
NA	/data/songy4/tes/output/weights_control//ENST00000495835.1.wgt.RDat	ENST00000495835.1	6	31270221	31272130	0.0561	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.044	8.1e-07	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000354620.4.wgt.RDat	ENST00000354620.4	6	49733210	49744437	0.0525	rs1337821	 1.337	rs360559	 3.70e-02	  4.93	 0.2128	 6	 1	top1	0.037	5.3e-06	 0.2128	0.831510
NA	/data/songy4/tes/output/weights_control//ENST00000650125.1.wgt.RDat	ENST00000650125.1	6	143940798	144008232	0.0447	rs742380	 2.034	rs722755	-1.87e-03	 -2.84	 1.2981	24	 3	enet	0.0036	0.09	-1.3561	0.175055
NA	/data/songy4/tes/output/weights_control//ENST00000485764.1.wgt.RDat	ENST00000485764.1	6	10529797	10626464	0.0806	rs1889211	-2.230	rs511871	 4.83e-02	 -5.16	 0.8100	38	 1	top1	0.048	2.1e-07	-0.8100	0.417940
NA	/data/songy4/tes/output/weights_control//ENST00000664585.1.wgt.RDat	ENST00000664585.1	6	40378330	40387590	0.0889	rs1929770	 2.650	rs6931355	 7.73e-02	  6.50	-0.0283	17	 1	top1	0.077	5.2e-11	-0.0283	0.977421
NA	/data/songy4/tes/output/weights_control//ENST00000662166.1.wgt.RDat	ENST00000662166.1	6	132131913	132169361	0.0357	rs1206737	 2.446	rs1321267	 1.72e-02	  3.69	 1.4952	20	 1	top1	0.017	0.0015	 1.4952	0.134852
NA	/data/songy4/tes/output/weights_control//ENST00000192788.6.wgt.RDat	ENST00000192788.6	6	34792083	34877514	0.0208	rs9394226	-1.369	rs732594	 2.32e-02	 -3.83	-0.2449	 4	 1	top1	0.023	0.00027	 0.2449	0.806535
NA	/data/songy4/tes/output/weights_control//ENST00000662196.1.wgt.RDat	ENST00000662196.1	6	6692741	6695027	0.1057	rs3804476	 3.382	rs115560	 7.41e-02	 -6.40	 0.2643	34	16	enet	0.092	6.9e-13	-0.6105	0.541500
NA	/data/songy4/tes/output/weights_control//ENST00000650649.1.wgt.RDat	ENST00000650649.1	6	111591902	111606906	0.0308	rs706895	 2.752	rs804192	 2.11e-03	 -2.98	-1.2606	 9	 6	enet	0.0048	0.06	 1.3484	0.177532
NA	/data/songy4/tes/output/weights_control//ENST00000496421.1.wgt.RDat	ENST00000496421.1	6	31161484	31163007	0.1066	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.064	2.4e-09	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000486649.1.wgt.RDat	ENST00000486649.1	6	167968803	167969903	0.0492	rs3093009	 1.984	rs649905	 9.60e-03	  4.82	-1.2117	14	 1	top1	0.0096	0.014	-1.2117	0.225635
NA	/data/songy4/tes/output/weights_control//ENST00000483204.2.wgt.RDat	ENST00000483204.2	6	10527366	10529279	0.0859	rs1889211	-2.230	rs511871	 5.10e-02	 -5.33	 0.8100	37	 1	top1	0.051	9.9e-08	-0.8100	0.417940
NA	/data/songy4/tes/output/weights_control//ENST00000275216.1.wgt.RDat	ENST00000275216.1	6	132644984	132646003	0.0504	rs9321345	-2.640	rs1406937	 2.98e-03	  2.46	 1.2195	35	 1	top1	0.003	0.11	 1.2195	0.222650
NA	/data/songy4/tes/output/weights_control//ENST00000495262.6.wgt.RDat	ENST00000495262.6	6	10521283	10629368	0.0782	rs1889211	-2.230	rs511871	 5.88e-02	 -5.65	 0.8100	38	 1	top1	0.059	1.1e-08	-0.8100	0.417940
NA	/data/songy4/tes/output/weights_control//ENST00000485512.5.wgt.RDat	ENST00000485512.5	6	152987362	153002685	0.0493	rs2813532	-1.934	rs650018	 2.37e-02	  3.90	 1.0421	32	 1	top1	0.024	0.00023	 1.0421	0.297363
NA	/data/songy4/tes/output/weights_control//ENST00000650553.1.wgt.RDat	ENST00000650553.1	6	140575788	140898381	0.0281	rs1591558	-1.923	rs11155086	-2.87e-04	  2.64	 0.5243	 6	 3	lasso	0.00094	0.22	 1.5898	0.111883
NA	/data/songy4/tes/output/weights_control//ENST00000650466.1.wgt.RDat	ENST00000650466.1	6	37630766	37696914	0.5048	rs6938061	-1.882	rs6938061	 4.87e-01	 16.07	-1.8824	29	 3	lasso	0.49	9.8e-79	-1.8845	0.059497
NA	/data/songy4/tes/output/weights_control//ENST00000485634.6.wgt.RDat	ENST00000485634.6	6	167965936	167969967	0.1066	rs3093009	 1.984	rs649905	 7.30e-02	  6.52	-1.2117	14	10	enet	0.075	9.7e-11	-0.3247	0.745375
NA	/data/songy4/tes/output/weights_control//ENST00000355635.7.wgt.RDat	ENST00000355635.7	6	72621843	73198834	0.0752	rs763762	-3.025	rs4708000	 3.54e-02	  4.59	-2.0625	28	10	enet	0.042	1.3e-06	-0.1644	0.869452
NA	/data/songy4/tes/output/weights_control//ENST00000487331.2.wgt.RDat	ENST00000487331.2	6	127447598	127459365	0.0299	rs2922248	-1.331	rs2068626	 7.87e-03	 -3.41	 1.0294	 5	 3	lasso	0.016	0.0019	-0.9548	0.339666
NA	/data/songy4/tes/output/weights_control//ENST00000483725.8.wgt.RDat	ENST00000483725.8	6	127438406	127459389	0.0175	rs2922248	-1.331	rs2068626	 9.65e-03	 -3.19	 1.0294	 5	 4	enet	0.014	0.004	-1.1225	0.261664
NA	/data/songy4/tes/output/weights_control//ENST00000656831.1.wgt.RDat	ENST00000656831.1	6	37545295	37550301	0.1135	rs6938061	-1.882	rs1317487	 3.53e-03	 -3.92	 0.2381	27	21	enet	0.029	4.8e-05	 0.2229	0.823593
NA	/data/songy4/tes/output/weights_control//ENST00000338305.7.wgt.RDat	ENST00000338305.7	6	40391591	40587364	0.0873	rs1929770	 2.650	rs7767512	 4.43e-02	  5.01	-0.5446	19	 3	lasso	0.078	4.5e-11	-0.3376	0.735674
NA	/data/songy4/tes/output/weights_control//ENST00000499560.2.wgt.RDat	ENST00000499560.2	6	36158068	36197205	0.0419	NA	    NA	NA	       NA	    NA	     NA	18	 0	top1	0.025	0.00017	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000503419.1.wgt.RDat	ENST00000503419.1	6	37638628	37641897	0.4404	rs6938061	-1.882	rs6938061	 4.23e-01	 14.96	-1.8824	27	 4	lasso	0.43	2.1e-66	-1.7392	0.082007
NA	/data/songy4/tes/output/weights_control//ENST00000490699.1.wgt.RDat	ENST00000490699.1	6	30916428	30917761	0.0308	rs2523589	 3.775	rs3130554	 1.16e-02	  2.98	-1.0336	 6	 1	top1	0.012	0.0078	-1.0336	0.301317
NA	/data/songy4/tes/output/weights_control//ENST00000653781.1.wgt.RDat	ENST00000653781.1	6	110020011	110040241	0.1305	rs12201521	 2.261	rs2505038	 9.37e-02	  7.23	 1.1478	11	 4	lasso	0.1	2e-14	 1.8795	0.060169
NA	/data/songy4/tes/output/weights_control//ENST00000489225.5.wgt.RDat	ENST00000489225.5	6	10492224	10626972	0.0530	rs1889211	-2.230	rs511871	 4.73e-02	 -5.13	 0.8100	38	 1	top1	0.047	2.9e-07	-0.8100	0.417940
NA	/data/songy4/tes/output/weights_control//ENST00000669402.1.wgt.RDat	ENST00000669402.1	6	88315078	88421373	0.0510	rs2282520	-2.310	rs806366	 2.20e-02	  4.36	-0.7200	19	 3	lasso	0.027	8.2e-05	-0.8493	0.395724
NA	/data/songy4/tes/output/weights_control//ENST00000476704.1.wgt.RDat	ENST00000476704.1	6	30604612	30605998	0.0253	rs2074478	 3.246	rs2074478	 2.71e-03	  2.42	 3.2460	 3	 3	enet	0.01	0.012	 2.2732	0.023017
NA	/data/songy4/tes/output/weights_control//ENST00000654106.1.wgt.RDat	ENST00000654106.1	6	132133579	132147060	0.0385	rs1206737	 2.446	rs1321267	 1.32e-02	  3.71	 1.4952	20	 1	top1	0.013	0.0048	 1.4952	0.134852
NA	/data/songy4/tes/output/weights_control//ENST00000479373.1.wgt.RDat	ENST00000479373.1	6	110391771	110415562	0.0819	rs9400372	 2.677	rs9386891	 2.62e-02	 -4.20	 1.8557	20	12	enet	0.04	2.4e-06	-1.5573	0.119408
NA	/data/songy4/tes/output/weights_control//ENST00000327035.10.wgt.RDat	ENST00000327035.10	6	135387784	135497745	0.0949	rs9483751	-1.258	rs9402730	 8.08e-02	 -6.63	-0.3833	10	 3	lasso	0.086	4.1e-12	 0.3154	0.752452
NA	/data/songy4/tes/output/weights_control//ENST00000656650.1.wgt.RDat	ENST00000656650.1	6	73132079	73142116	0.0717	rs763762	-3.025	rs4708000	-6.52e-04	  3.69	-2.0625	17	 6	enet	0.048	2.2e-07	-0.2842	0.776240
NA	/data/songy4/tes/output/weights_control//ENST00000475917.1.wgt.RDat	ENST00000475917.1	6	31542198	31546593	0.0277	NA	    NA	NA	       NA	    NA	     NA	 8	 0	enet	0.016	0.0022	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000653431.1.wgt.RDat	ENST00000653431.1	6	57880071	57884297	0.0612	rs4715867	-0.812	rs4715867	 4.66e-02	  5.30	-0.8117	 2	 2	enet	0.049	1.7e-07	-0.7637	0.445054
NA	/data/songy4/tes/output/weights_control//ENST00000340181.9.wgt.RDat	ENST00000340181.9	6	36366194	36387669	0.0502	rs7775107	-1.874	rs853884	-1.75e-03	 -2.59	 0.6774	24	17	enet	0.021	5e-04	 0.6574	0.510900
NA	/data/songy4/tes/output/weights_control//ENST00000322203.7.wgt.RDat	ENST00000322203.7	6	35468401	35470780	0.0333	rs2766534	 1.559	rs2766534	-3.75e-04	 -3.01	 1.5593	 6	 4	enet	0.0049	0.059	-0.8574	0.391205
NA	/data/songy4/tes/output/weights_control//ENST00000653295.1.wgt.RDat	ENST00000653295.1	6	49714325	49820499	0.0303	rs1337821	 1.337	rs360559	 2.57e-02	  4.04	 0.2128	 7	 1	top1	0.026	0.00013	 0.2128	0.831510
NA	/data/songy4/tes/output/weights_control//ENST00000338882.4.wgt.RDat	ENST00000338882.4	6	110245928	110358272	0.0377	rs9400372	 2.677	rs12201521	-5.52e-04	 -2.68	 2.2606	21	 4	lasso	5e-04	0.26	-2.1197	0.034031
NA	/data/songy4/tes/output/weights_control//ENST00000338728.9.wgt.RDat	ENST00000338728.9	6	117482662	117549797	0.0376	NA	    NA	NA	       NA	    NA	     NA	14	 0	top1	0.034	1.2e-05	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000252229.7.wgt.RDat	ENST00000252229.7	6	31498145	31511124	0.0464	NA	    NA	NA	       NA	    NA	     NA	 8	 0	top1	-0.00031	0.36	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000657244.1.wgt.RDat	ENST00000657244.1	6	75285014	75315164	0.0378	rs2248046	-2.041	rs2248046	 2.09e-02	 -3.58	-2.0413	 8	 1	top1	0.021	0.00052	 2.0413	0.041219
NA	/data/songy4/tes/output/weights_control//ENST00000653523.1.wgt.RDat	ENST00000653523.1	6	32255293	32391951	0.0286	NA	    NA	NA	       NA	    NA	     NA	 7	 0	enet	0.015	0.0032	     NA	      NA
NA	/data/songy4/tes/output/weights_control//ENST00000657420.1.wgt.RDat	ENST00000657420.1	6	71343429	71346236	0.0462	rs2691474	-2.000	rs521116	 8.38e-04	 -2.85	-0.4900	21	 2	lasso	0.0056	0.048	 0.9437	0.345340
NA	/data/songy4/tes/output/weights_control//ENST00000498558.5.wgt.RDat	ENST00000498558.5	6	135285185	135300833	0.0397	rs9483751	-1.258	rs17778438	 1.14e-02	  3.35	-0.1882	13	 3	enet	0.03	4.3e-05	-0.1983	0.842793
NA	/data/songy4/tes/output/weights_control//ENST00000339139.5.wgt.RDat	ENST00000339139.5	6	49692359	49713543	0.0307	rs1337821	 1.337	rs360559	 1.46e-02	  4.04	 0.2128	 6	 1	top1	0.015	0.0032	 0.2128	0.831510
NA	/data/songy4/tes/output/weights_control//ENST00000475998.1.wgt.RDat	ENST00000475998.1	6	8015085	8018059	0.0393	rs2842683	 3.333	rs2163455	 5.79e-03	  3.35	 0.2921	32	 3	enet	0.02	0.00064	-1.1374	0.255379
NA	/data/songy4/tes/output/weights_control//ENST00000478143.2.wgt.RDat	ENST00000478143.2	6	37649871	37663989	0.5182	rs6938061	-1.882	rs6938061	 5.03e-01	 16.35	-1.8824	28	 1	lasso	0.5	4.4e-82	-1.8824	0.059788
NA	/data/songy4/tes/output/weights_control//ENST00000655459.1.wgt.RDat	ENST00000655459.1	6	6725036	6733191	0.0595	rs3804476	 3.382	rs201059	 2.48e-02	 -4.05	 0.9216	35	 1	top1	0.025	0.00017	-0.9216	0.356754
NA	/data/songy4/tes/output/weights_control//ENST00000670122.1.wgt.RDat	ENST00000670122.1	6	132132636	132164392	0.0285	rs1206737	 2.446	rs1321267	 2.46e-02	  4.24	 1.4952	20	 1	top1	0.025	0.00018	 1.4952	0.134852
NA	/data/songy4/tes/output/weights_control//ENST00000490335.4.wgt.RDat	ENST00000490335.4	6	35468420	35470640	0.0334	rs2766534	 1.559	rs2766534	-3.53e-04	 -3.02	 1.5593	 6	 4	enet	0.005	0.058	-0.8578	0.391027
NA	/data/songy4/tes/output/weights_control//ENST00000655318.1.wgt.RDat	ENST00000655318.1	6	40377730	40379893	0.0559	rs1929770	 2.650	rs6931355	 3.71e-02	  4.81	-0.0283	17	 1	top1	0.037	5.2e-06	-0.0283	0.977421
NA	/data/songy4/tes/output/weights_control//ENST00000478345.1.wgt.RDat	ENST00000478345.1	6	117540918	117547931	0.0846	rs4946259	-1.665	rs4946259	 9.84e-02	  7.28	-1.6649	13	 4	enet	0.099	8.1e-14	-1.5641	0.117794
NA	/data/songy4/tes/output/weights_control//ENST00000478340.2.wgt.RDat	ENST00000478340.2	6	35468420	35470785	0.0334	rs2766534	 1.559	rs2766534	-3.35e-04	 -3.02	 1.5593	 6	 4	enet	0.005	0.057	-0.8609	0.389279
NA	/data/songy4/tes/output/weights_control//ENST00000503021.1.wgt.RDat	ENST00000503021.1	6	167893680	167898463	0.1061	rs3093009	 1.984	rs649905	 8.26e-02	  6.86	-1.2117	15	 1	top1	0.083	1.1e-11	-1.2117	0.225635
NA	/data/songy4/tes/output/weights_control//ENST00000655581.1.wgt.RDat	ENST00000655581.1	6	19362238	19397543	0.0398	rs971144	 1.503	rs971144	 3.38e-03	 -3.29	 1.5035	18	 4	enet	0.0067	0.033	-0.9594	0.337332
NA	/data/songy4/tes/output/weights_control//ENST00000655558.1.wgt.RDat	ENST00000655558.1	6	132147758	132169296	0.0383	rs1206737	 2.446	rs1321267	 7.05e-03	  3.45	 1.4952	20	 1	top1	0.0071	0.03	 1.4952	0.134852
NA	/data/songy4/tes/output/weights_control//ENST00000654657.1.wgt.RDat	ENST00000654657.1	6	73130646	73134865	0.0509	rs763762	-3.025	rs4707969	 8.19e-03	 -3.59	 0.3925	17	 8	enet	0.025	0.00015	-1.0297	0.303140
NA	/data/songy4/tes/output/weights_control//ENST00000490273.5.wgt.RDat	ENST00000490273.5	6	3272830	3444984	0.0497	rs9392472	 1.419	rs4959824	-3.90e-04	  3.00	-1.3503	44	 1	top1	-0.00039	0.37	-1.3503	0.176914
NA	/data/songy4/tes/output/weights_control//ENST00000229769.2.wgt.RDat	ENST00000229769.2	6	35452361	35467103	0.0352	rs2766534	 1.559	rs2766534	 8.49e-03	 -3.24	 1.5593	 6	 1	top1	0.0085	0.019	-1.5593	0.118920
NA	/data/songy4/tes/output/weights_control//ENST00000333628.4.wgt.RDat	ENST00000333628.4	6	3153666	3157544	0.0642	rs1031757	-1.734	rs4305776	 1.88e-02	  3.42	 0.5407	41	 9	enet	0.022	0.00042	-0.5638	0.572875
NA	/data/songy4/tes/output/weights_control//ENST00000229955.4.wgt.RDat	ENST00000229955.4	6	96794125	96837477	0.0409	rs4839813	-2.262	rs1334328	 2.86e-03	 -2.93	-1.2661	12	 1	top1	0.0029	0.11	 1.2661	0.205493
NA	/data/songy4/tes/output/weights_control//ENST00000230173.10.wgt.RDat	ENST00000230173.10	6	142301854	142446266	0.0298	rs11755163	 1.271	rs9389983	 1.04e-02	  3.07	 0.4766	 8	 1	top1	0.01	0.011	 0.4766	0.633622
NA	/data/songy4/tes/output/weights_control//ENST00000654779.1.wgt.RDat	ENST00000654779.1	6	132132618	132147055	0.0423	rs1206737	 2.446	rs1321267	 2.71e-02	  4.06	 1.4952	20	 1	top1	0.027	8.8e-05	 1.4952	0.134852
